Fecha y Hora,2025-10-03 13:33:54
X,Y,Z,Gauss
30.481145426332425,33.8527415768134,-62.69881706405842,443.76
22.776678526333342,39.45036443527236,-62.69881706405842,443.77
14.07676148010387,43.32381706405843,-62.69881706405842,443.75
4.7616224093979715,45.303810996405765,-62.69881706405842,443.67
-4.761622409397976,45.303810996405765,-62.69881706405842,443.68
-14.076761480103865,43.32381706405844,-62.69881706405842,443.69
-22.776678526333328,39.45036443527237,-62.69881706405842,443.69
-30.481145426332425,33.8527415768134,-62.69881706405842,443.68
-36.853440006437204,26.7755914679708,-62.69881706405842,443.71
-41.615062415835176,18.52821952843498,-62.69881706405842,443.66
-44.557906906436294,9.47107548724503,-62.69881706405842,443.65
-45.55335705266668,5.578677290496475e-15,-62.69881706405842,443.65
-44.557906906436294,-9.471075487245038,-62.69881706405842,443.58
-41.615062415835176,-18.52821952843497,-62.69881706405842,443.58
-36.85344000643722,-26.775591467970788,-62.69881706405842,443.5
-30.481145426332418,-33.85274157681341,-62.69881706405842,443.41
-22.77667852633336,-39.450364435272355,-62.69881706405842,443.35
-14.076761480103876,-43.32381706405843,-62.69881706405842,443.34
-4.761622409397967,-45.303810996405765,-62.69881706405842,443.35
4.761622409397949,-45.303810996405765,-62.69881706405842,443.39
14.076761480103862,-43.32381706405844,-62.69881706405842,443.43
22.776678526333342,-39.45036443527236,-62.69881706405842,443.58
30.481145426332404,-33.85274157681342,-62.69881706405842,443.6
36.853440006437204,-26.775591467970802,-62.69881706405842,443.61
41.61506241583518,-18.52821952843497,-62.69881706405842,443.68
44.557906906436294,-9.471075487245056,-62.69881706405842,443.72
0.0,0.0,0.0,443.62,Centro
31.522089838374534,0.0,-70.79977296730156,443.74
30.833256545521525,6.55381099640576,-70.79977296730156,443.74
28.79686198724904,12.82118900359425,-70.79977296730156,443.74
25.501906377458837,18.528219528434978,-70.79977296730156,443.69
21.092395087249955,23.425477951621584,-70.79977296730156,443.71
15.76104491918727,27.298930580407653,-70.79977296730156,443.68
9.74086145827157,29.979288948027342,-70.79977296730156,443.61
3.294955609790205,31.34940853202923,-70.79977296730156,443.73
-3.294955609790208,31.34940853202923,-70.79977296730156,443.67
-9.740861458271567,29.979288948027346,-70.79977296730156,443.6
-15.76104491918726,27.298930580407657,-70.79977296730156,443.66
-21.092395087249955,23.425477951621584,-70.79977296730156,443.59
-25.501906377458834,18.52821952843498,-70.79977296730156,443.6
-28.796861987249038,12.821189003594258,-70.79977296730156,443.56
