Fecha procesado,2026-05-27 18:28:17
Fecha y Hora,2026-05-27 12:47:21
Medidor,VGM_GAUSSMETER
Firmware,AL-PRG-0VGM-01 4.01
Muestras por punto,5
T estabilizacion (s),3
Velocidad (mm/min),1000
Radio maximo (mm),85
Paso radial (mm),85
Resol theta (deg),4
Resol phi (deg),4
Sentido cascarones,adentro_afuera
Sigma (automatico),1.0
Archivo origen,Measurement_Spherical_85_85_4_4_R2.csv

X,Y,Z,T_robot (C),radio,theta_deg,phi_deg,x axis (gauss),y axis (gauss),z axis (gauss),Magnitude (gauss)
-67.7217,49.2027,-14.7601,22.0,84.99999999999999,100.0,143.99999999999997,459.0597981020496,39.82999999999999,59.31755798657996,464.5868054723313
-70.989,44.3588,-14.7601,22.5,84.99999999999999,100.0,147.99999999999997,459.405973800531,39.45701309973447,59.42298690026553,464.9105247448329
-73.9104,39.2988,-14.7601,22.3,84.99999999999999,100.0,151.99999999999997,459.7478709271055,39.197608461067546,59.49999999999999,465.2362919324691
-76.4717,34.0474,-14.7601,22.8,84.99999999999999,100.0,155.99999999999997,460.05324936630353,39.01244201342003,59.573481312623436,465.5319135784895
-78.6604,28.63,-14.7601,23.0,84.99999999999999,100.0,159.99999999999997,460.36701309973444,38.78298690026552,59.637013099734475,465.83095662990786
-80.4659,23.0732,-14.7601,22.5,84.99999999999999,100.0,163.99999999999997,460.6502319463198,38.25999999999999,59.690544886845494,466.07448432743746
-81.8794,17.404,-14.7601,23.4,84.99999999999999,100.0,167.99999999999997,460.87098882471577,37.82293642577795,59.72189712657453,466.2610297425004
-82.894,11.65,-14.7601,22.5,84.99999999999999,100.0,171.99999999999997,461.02013099734467,37.32,59.79999999999998,466.37794071419034
-83.5047,5.8392,-14.7601,22.6,84.99999999999999,100.0,175.99999999999997,461.137063574222,36.92348131262344,59.802986900265516,466.46235873464974
-83.7087,0.0,-14.7601,22.6,84.99999999999999,100.0,180.0,461.1759233260435,36.59,59.849999999999994,466.48052784186905
-83.5047,-5.8392,-14.7601,22.6,84.99999999999999,100.0,183.99999999999997,461.19800192445024,36.04701309973447,59.791089773690985,466.4525255037679
-82.894,-11.65,-14.7601,22.4,84.99999999999999,100.0,188.0,461.11566086000545,35.78298690026553,59.839999999999996,466.35705252720703
-81.8794,-17.404,-14.7601,21.4,84.99999999999999,100.0,192.0,461.0686982347584,35.12353178711102,59.81054488684549,466.25669781436517
-80.4659,-23.0732,-14.7601,23.3,84.99999999999999,100.0,196.0,460.791089773691,34.80891022630901,59.767820452618004,465.95308884867944
-78.6604,-28.63,-14.7601,22.7,84.99999999999999,100.0,200.0,460.6786477602709,34.33348131262345,59.78945511315449,465.8093852468024
-76.4717,-34.0474,-14.7601,22.7,84.99999999999999,100.0,204.0,460.4158728515559,33.9505448868455,59.702442013420026,465.51025451018756
-73.9104,-39.2988,-14.7601,24.0,84.99999999999999,100.0,208.0,460.159011175284,33.68701309973447,59.65701309973446,465.23122168377597
-70.989,-44.3588,-14.7601,23.1,84.99999999999999,100.0,212.0,459.8335822615986,33.35353178711103,59.66353178711102,464.88613496588584
-67.7217,-49.2027,-14.7601,23.4,84.99999999999999,100.0,215.99999999999994,459.39521692213503,33.1594551131545,59.55,464.42407053719427
-64.1246,-53.8069,-14.7601,22.4,84.99999999999999,100.0,220.0,459.02207859840684,32.87646821288897,59.41457108631444,464.01748033918483
-60.215,-58.1489,-14.7601,22.7,84.99999999999999,100.0,224.0,458.6018971265745,32.679455113154496,59.33,463.57706558304403
-56.012,-62.2077,-14.7601,23.0,84.99999999999999,100.0,228.0,458.13963658498676,32.73402619946894,59.23293642577794,463.11120029542747
-51.5362,-65.9633,-14.7601,22.6,84.99999999999999,100.0,231.99999999999994,457.64267395973985,32.68701309973447,59.13537843919797,462.6037730472484
-46.8093,-69.3976,-14.7601,21.8,84.99999999999999,100.0,236.0,457.105216922135,32.64103929920341,59.027557986579964,462.0550501680761
-41.8543,-72.4938,-14.7601,24.2,84.99999999999999,100.0,239.99999999999994,456.66765893555504,32.749455113154504,58.949999999999996,461.6199519387013
-36.6955,-75.2368,-14.7601,23.0,84.99999999999999,100.0,243.99999999999994,456.30324936630353,32.93407667395652,58.82999999999999,461.2572792798104
-31.3578,-77.6133,-14.7601,25.0,84.99999999999999,100.0,248.0,455.8235822615986,33.11189712657453,58.719999999999985,460.7814821334698
-25.8674,-79.6117,-14.7601,24.0,84.99999999999999,100.0,252.0,455.39750751209243,33.49999999999999,58.593531787111026,460.3719602837617
-20.251,-81.2222,-14.7601,22.1,84.99999999999999,100.0,256.0,454.99805239893794,33.629455113154506,58.547013099734464,459.980348146456
-14.5359,-82.4369,-14.7601,24.9,84.99999999999999,100.0,259.99999999999994,454.619243121604,34.112986900265525,58.41054488684549,459.623915658983
-8.7499,-83.2501,-14.7601,23.5,84.99999999999999,100.0,263.99999999999994,454.42727556577245,34.680544886845496,58.367013099734464,459.470997115121
-2.9214,-83.6577,-14.7601,23.9,84.99999999999999,100.0,267.99999999999994,454.24646821288894,35.06298690026553,58.33353178711102,459.31695795497166
2.9214,-83.6577,-14.7601,23.6,84.99999999999999,100.0,272.0,454.10999999999996,35.476518687376554,58.34298690026552,459.21496012066103
8.7499,-83.2501,-14.7601,23.0,84.99999999999999,100.0,276.0,453.9943391399945,35.939455113154494,58.275923326043475,459.1280732480793
14.5359,-82.4369,-14.7601,23.4,84.99999999999999,100.0,279.99999999999994,453.98428866550694,36.40353178711102,58.266518687376546,459.1535023079405
20.251,-81.2222,-14.7601,23.4,84.99999999999999,100.0,283.99999999999994,454.033037374753,36.81298690026553,58.30298690026552,459.2389719021628
25.8674,-79.6117,-14.7601,24.9,84.99999999999999,100.0,287.99999999999994,454.14108977369085,37.312986900265535,58.29293642577793,459.38486571653044
31.3578,-77.6133,-14.7601,24.2,84.99999999999999,100.0,291.99999999999994,454.3801814718322,37.697557986579966,58.29298690026552,459.6526161290516
36.6955,-75.2368,-14.7601,23.4,84.99999999999999,100.0,295.99999999999994,454.62498450446657,38.15433913999456,58.27945511315449,459.93056543263395
41.8543,-72.4938,-14.7601,22.4,84.99999999999999,100.0,300.0,454.98397572498135,38.400544886845495,58.325973800531045,460.3117848088372
46.8093,-69.3976,-14.7601,23.5,84.99999999999999,100.0,303.99999999999994,455.2354793881732,38.61646821288897,58.31701309973447,460.5772978859157
51.5362,-65.9633,-14.7601,24.1,84.99999999999999,100.0,308.0,455.5945710863144,38.88646821288898,58.314076673956514,460.9545554083731
56.012,-62.2077,-14.7601,23.5,84.99999999999999,100.0,311.99999999999994,455.99935416417935,39.222986900265525,58.348910226309,461.38752586532394
60.215,-58.1489,-14.7601,22.9,84.99999999999999,100.0,315.99999999999994,456.33244201342,39.23353178711102,58.35298690026552,461.7181377535478
64.1246,-53.8069,-14.7601,23.8,84.99999999999999,100.0,319.99999999999994,456.8504944123578,39.262986900265524,58.39,462.23732917749754
67.7217,-49.2027,-14.7601,24.2,84.99999999999999,100.0,323.99999999999994,457.3464177384013,39.25999999999999,58.455923326043475,462.7355490882979
70.989,-44.3588,-14.7601,24.9,84.99999999999999,100.0,327.99999999999994,457.74542891368543,39.25646821288897,58.49054488684549,463.13398906696915
73.9104,-39.2988,-14.7601,24.5,84.99999999999999,100.0,331.99999999999994,458.2083148649759,39.09,58.52,463.5811453363919
76.4717,-34.0474,-14.7601,23.0,84.99999999999999,100.0,335.99999999999994,458.54653864214583,38.888910226309,58.53836533946351,463.90086835001654
78.6604,-28.63,-14.7601,25.1,84.99999999999999,100.0,339.99999999999994,458.9076084610674,38.51945511315451,58.58701309973446,464.2331091484311
80.4659,-23.0732,-14.7601,23.4,84.99999999999999,100.0,343.99999999999994,459.1543391399945,38.41298690026552,58.58701309973446,464.4681935478828
81.8794,-17.404,-14.7601,23.4,84.99999999999999,100.0,347.99999999999994,459.45402619946896,38.06999999999999,58.63,464.741652954523
82.894,-11.65,-14.7601,23.8,84.99999999999999,100.0,351.99999999999994,459.68885975182144,37.65999999999999,58.666468212888965,464.9450267209056
83.5047,-5.8392,-14.7601,24.2,84.99999999999999,100.0,356.0,459.7642581457888,37.330544886845495,58.6694551131545,464.9933844832319
82.2742,-5.7532,-20.5634,24.8,84.99999999999999,104.0,356.0,459.77298690026544,37.32706357422205,58.5894551131545,464.99164875158993
81.6725,-11.4783,-20.5634,24.0,84.99999999999999,104.0,351.99999999999994,459.6418971265745,37.74348131262344,58.58407667395651,464.8949752529628
80.6729,-17.1475,-20.5634,23.9,84.99999999999999,104.0,347.99999999999994,459.46244201342,37.98701309973447,58.59,464.73813797145453
79.2802,-22.7332,-20.5634,22.7,84.99999999999999,104.0,343.99999999999994,459.19103929920334,38.21701309973447,58.507013099734465,464.47822472619777
77.5013,-28.2082,-20.5634,23.9,84.99999999999999,104.0,339.99999999999994,458.88490398160945,38.46298690026552,58.51646821288898,464.1970847771569
75.3448,-33.5457,-20.5634,23.5,84.99999999999999,104.0,335.99999999999994,458.5183653394634,38.95,58.44353178711102,463.866187883235
72.8212,-38.7197,-20.5634,25.4,84.99999999999999,104.0,331.99999999999994,458.14760846106753,38.934621560802015,58.40298690026552,463.4933060719983
69.9429,-43.7052,-20.5634,23.0,84.99999999999999,104.0,327.99999999999994,457.765711334493,39.14999999999999,58.39646821288897,463.1331519912101
66.7238,-48.4777,-20.5634,24.4,84.99999999999999,104.0,323.99999999999994,457.40787092710553,39.18999999999999,58.39999999999999,462.78329322272174
63.1796,-53.014,-20.5634,23.3,84.99999999999999,104.0,319.99999999999994,457.1188597518214,38.969455113154496,58.36646821288896,462.47477226792347
59.3276,-57.292,-20.5634,23.3,84.99999999999999,104.0,315.99999999999994,456.6381533479131,39.11244201342003,58.322986900265526,462.00623049285156
55.1866,-61.291,-20.5634,23.4,84.99999999999999,104.0,311.99999999999994,456.2431484173285,39.09,58.30646821288896,461.6118313184976
50.7768,-64.9913,-20.5634,24.8,84.99999999999999,104.0,308.0,455.74602427501867,38.87054488684549,58.29353178711101,461.1003076885778
46.1195,-68.375,-20.5634,24.0,84.99999999999999,104.0,303.99999999999994,455.4221795473819,38.612986900265525,58.29353178711102,460.7585704349543
41.2376,-71.4256,-20.5634,23.0,84.99999999999999,104.0,300.0,455.1650654986723,38.366518687376555,58.25701309973446,460.479213626307
36.1547,-74.1282,-20.5634,23.6,84.99999999999999,104.0,295.99999999999994,454.85212907289434,37.92810287342546,58.21005047448757,460.127602177879
30.8957,-76.4696,-20.5634,22.9,84.99999999999999,104.0,291.99999999999994,454.7061857920815,37.70163466053649,58.29108977369098,459.9749773636214
25.4862,-78.4385,-20.5634,23.7,84.99999999999999,104.0,287.99999999999994,454.54701309973444,37.25592332604347,58.21999999999999,459.7722907491992
19.9525,-80.0253,-20.5634,24.4,84.99999999999999,104.0,283.99999999999994,454.3370130997345,36.88945511315451,58.281089773690994,459.54285849759736
14.3217,-81.2222,-20.5634,23.0,84.99999999999999,104.0,279.99999999999994,454.272179547382,36.24457108631444,58.24407667395653,459.4227405250653
8.621,-82.0233,-20.5634,24.0,84.99999999999999,104.0,276.0,454.3029869002655,35.882986900265536,58.23298690026553,459.4234140950088
2.8783,-82.4249,-20.5634,23.2,84.99999999999999,104.0,272.0,454.35760846106757,35.43706357422206,58.274884026840056,459.44812977045177
-2.8783,-82.4249,-20.5634,23.4,84.99999999999999,104.0,267.99999999999994,454.4667506336964,34.9605448868455,58.28646821288896,459.5210327145729
-8.621,-82.0233,-20.5634,24.0,84.99999999999999,104.0,263.99999999999994,454.6880523989378,34.51597380053106,58.32402619946894,459.7110717329467
-14.3217,-81.2222,-20.5634,24.2,84.99999999999999,104.0,259.99999999999994,454.92059536133297,34.08945511315451,58.41597380053104,459.9209334536598
-19.9525,-80.0253,-20.5634,23.2,84.99999999999999,104.0,256.0,455.1805953613331,33.819455113154504,58.52457108631444,460.1719845432633
-25.4862,-78.4385,-20.5634,22.6,84.99999999999999,104.0,252.0,455.5589607007966,33.43,58.54597380053105,460.520534420608
-30.8957,-76.4696,-20.5634,23.9,84.99999999999999,104.0,248.0,456.06582237706834,33.27298690026553,58.71348131262345,461.03188489038877
-36.1547,-74.1282,-20.5634,24.2,84.99999999999999,104.0,243.99999999999994,456.44293642577793,32.93999999999999,58.779455113154505,461.3894473829956
-41.2376,-71.4256,-20.5634,23.6,84.99999999999999,104.0,239.99999999999994,456.89114024817854,32.95651868737655,58.92298690026552,461.852318979261
-46.1195,-68.375,-20.5634,23.3,84.99999999999999,104.0,236.0,457.40493450132766,32.83706357422205,59.0594551131545,462.3695124990445
-50.7768,-64.9913,-20.5634,23.9,84.99999999999999,104.0,231.99999999999994,457.80986900265526,32.73298690026552,59.14701309973446,462.7739121280082
-55.1866,-61.291,-20.5634,23.2,84.99999999999999,104.0,228.0,458.29597380053104,32.73298690026552,59.21298690026552,463.2632360233661
-59.3276,-57.292,-20.5634,24.0,84.99999999999999,104.0,224.0,458.78049441235794,32.868910226309,59.3305448868455,463.76720546981625
-63.1796,-53.014,-20.5634,23.5,84.99999999999999,104.0,220.0,459.2123915389324,32.95701309973447,59.447820452618025,464.21571344788464
-66.7238,-48.4777,-20.5634,23.8,84.99999999999999,104.0,215.99999999999994,459.62229058995723,33.20646821288897,59.522442013420026,464.6485130091063
-69.9429,-43.7052,-20.5634,24.5,84.99999999999999,104.0,212.0,460.0040261994689,33.430544886845496,59.58298690026553,465.0499304151225
-72.8212,-38.7197,-20.5634,23.4,84.99999999999999,104.0,208.0,460.2789607007965,33.76701309973447,59.63,465.35219966975876
-75.3448,-33.5457,-20.5634,24.0,84.99999999999999,104.0,204.0,460.6615841860488,34.09054488684549,59.70000000000001,465.7631913273978
-77.5013,-28.2082,-20.5634,26.1,84.99999999999999,104.0,200.0,460.9439252504937,34.419455113154505,59.78701309973446,466.077770389242
-79.2802,-22.7332,-20.5634,22.9,84.99999999999999,104.0,196.0,461.1215841860489,34.75999999999999,59.76298690026553,466.27565624369953
-80.6729,-17.1475,-20.5634,24.7,84.99999999999999,104.0,192.0,461.2324924879077,35.17701309973447,59.82646821288897,466.4247427785693
-81.6725,-11.4783,-20.5634,24.7,84.99999999999999,104.0,188.0,461.4471440970792,35.727013099734464,59.83701309973446,466.6801414213776
-82.2742,-5.7532,-20.5634,24.2,84.99999999999999,104.0,183.99999999999997,461.40646821288897,36.0205448868455,59.81244201342003,466.6593369710347
-82.4751,0.0,-20.5634,22.2,84.99999999999999,104.0,180.0,461.28493450132754,36.510544886845494,59.83353178711101,466.57996336313846
-82.2742,5.7532,-20.5634,22.6,84.99999999999999,104.0,175.99999999999997,461.32293642577787,36.91701309973447,59.76054488684549,466.64016142406876
-81.6725,11.4783,-20.5634,23.4,84.99999999999999,104.0,171.99999999999997,461.1483653394635,37.40353178711102,59.78407667395653,466.5093513201705
-80.6729,17.1475,-20.5634,23.6,84.99999999999999,104.0,167.99999999999997,460.95114024817866,37.793531787111014,59.686518687376555,466.3333413493592
-79.2802,22.7332,-20.5634,24.7,84.99999999999999,104.0,163.99999999999997,460.79472250977716,38.22402619946894,59.626468212888966,466.2061434422576
-77.5013,28.2082,-20.5634,23.2,84.99999999999999,104.0,159.99999999999997,460.5840766739565,38.50999999999999,59.60298690026553,466.0184844327897
-75.3448,33.5457,-20.5634,23.5,84.99999999999999,104.0,155.99999999999997,460.28462156080195,38.897013099734465,59.49646821288897,465.7410656182885
-72.8212,38.7197,-20.5634,23.4,84.99999999999999,104.0,151.99999999999997,460.03792140159305,39.211897126574534,59.41054488684549,465.5127010592893
-69.9429,43.7052,-20.5634,25.1,84.99999999999999,104.0,147.99999999999997,459.6318971265744,39.35244201342003,59.35244201342003,465.11590805040186
-66.7238,48.4777,-20.5634,23.8,84.99999999999999,104.0,143.99999999999997,459.25433913999456,39.58701309973447,59.258910226309006,464.7507913562724
-63.1796,53.014,-20.5634,24.4,84.99999999999999,104.0,139.99999999999997,458.8135822615985,39.79054488684549,59.13353178711102,464.31666490847596
-59.3276,57.292,-20.5634,24.2,84.99999999999999,104.0,136.0,458.4699495255124,39.92,59.01353178711102,463.97294959072156
-55.1866,61.291,-20.5634,24.2,84.99999999999999,104.0,131.99999999999997,458.0976389807857,39.944621560802005,58.90999999999999,463.5940117510212
-50.7768,64.9913,-20.5634,23.2,84.99999999999999,104.0,128.0,457.6324924879076,39.93646821288897,58.830544886845495,463.123582519501
-46.1195,68.375,-20.5634,22.8,84.99999999999999,104.0,124.0,457.2445206118269,39.75,58.7494551131545,462.7138560769841
-41.2376,71.4256,-20.5634,26.0,84.99999999999999,104.0,119.99999999999997,456.9516346605364,39.60163466053649,58.68108977369099,462.4030235452088
-36.1547,74.1282,-20.5634,23.7,84.99999999999999,104.0,115.99999999999997,456.6067506336964,39.40999999999999,58.58810287342545,462.03402323050807
-30.8957,76.4696,-20.5634,24.2,84.99999999999999,104.0,112.0,456.2718971265745,39.14054488684549,58.51054488684549,461.67034800220614
-25.4862,78.4385,-20.5634,23.6,84.99999999999999,104.0,107.99999999999997,455.9966196363517,38.90701309973446,58.42402619946893,461.36757539458574
-19.9525,80.0253,-20.5634,23.6,84.99999999999999,104.0,104.0,455.7402319463198,38.60054488684549,58.412442013420026,461.086948917466
-14.3217,81.2222,-20.5634,24.3,84.99999999999999,104.0,100.0,455.5531683720978,38.28244201342003,58.329455113154495,460.865012681767
-8.621,82.0233,-20.5634,25.0,84.99999999999999,104.0,96.0,455.425973800531,37.861089773690985,58.31298690026553,460.70238133988846
-2.8783,82.4249,-20.5634,24.8,84.99999999999999,104.0,91.99999999999999,455.49130176524136,37.45701309973447,58.30651868737655,460.7331157357687
2.8783,82.4249,-20.5634,24.7,84.99999999999999,104.0,87.99999999999999,455.4792736413222,37.077013099734465,58.33108977369099,460.69359627784144
8.621,82.0233,-20.5634,23.8,84.99999999999999,104.0,83.99999999999999,455.476962625247,36.692986900265524,58.36646821288896,460.6650446708865
14.3217,81.2222,-20.5634,24.5,84.99999999999999,104.0,79.99999999999999,455.56483355235247,36.35999999999999,58.390544886845504,460.7285783427867
19.9525,80.0253,-20.5634,24.2,84.99999999999999,104.0,75.99999999999999,455.69978800844956,35.839999999999996,58.49348131262344,460.83434089379244
25.4862,78.4385,-20.5634,24.2,84.99999999999999,104.0,71.99999999999999,455.91776997813037,35.550544886845486,58.48755798657996,461.02673313249045
30.8957,76.4696,-20.5634,24.3,84.99999999999999,104.0,68.0,456.1389607007965,35.23651868737655,58.564026199468934,461.23107970203034
36.1547,74.1282,-20.5634,23.6,84.99999999999999,104.0,64.0,456.42592332604346,35.00054488684549,58.59,461.5002163882563
41.2376,71.4256,-20.5634,24.4,84.99999999999999,104.0,59.999999999999986,456.69194760106217,34.69701309973448,58.65701309973446,461.7489176029294
46.1195,68.375,-20.5634,24.6,84.99999999999999,104.0,56.0,457.0393036896917,34.58810287342546,58.64108977369098,462.0822863813186
50.7768,64.9913,-20.5634,24.1,84.99999999999999,104.0,52.0,457.349243121604,34.5594551131545,58.65651868737655,462.38866044286243
55.1866,61.291,-20.5634,24.2,84.99999999999999,104.0,48.0,457.72194760106214,34.43,58.6694551131545,462.7492962490423
59.3276,57.292,-20.5634,25.5,84.99999999999999,104.0,43.99999999999999,458.06189712657437,34.32353178711102,58.67244201342002,463.0780300180039
63.1796,53.014,-20.5634,24.2,84.99999999999999,104.0,39.99999999999999,458.41324936630355,34.309999999999995,58.690544886845494,463.4268694774696
66.7238,48.4777,-20.5634,24.2,84.99999999999999,104.0,35.99999999999999,458.73896070079655,34.42298690026553,58.7694551131545,463.76742549070855
69.9429,43.7052,-20.5634,24.2,84.99999999999999,104.0,32.0,459.01168513502404,34.62298690026553,58.76999999999999,464.0521427731914
72.8212,38.7197,-20.5634,24.1,84.99999999999999,104.0,28.0,459.2834308381358,34.78407667395652,58.739455113154506,464.3291132585794
75.3448,33.5457,-20.5634,24.4,84.99999999999999,104.0,24.0,459.440332895295,35.00054488684549,58.699999999999996,464.4955840837624
77.5013,28.2082,-20.5634,24.1,84.99999999999999,104.0,19.999999999999996,459.69869823475847,35.24244201342003,58.768910226308996,464.77812737583594
79.2802,22.7332,-20.5634,24.3,84.99999999999999,104.0,16.0,459.9167001592088,35.62353178711103,58.73457108631443,465.01844795988063
80.6729,17.1475,-20.5634,24.6,84.99999999999999,104.0,12.0,460.00326932107293,35.82,58.70353178711103,465.1152382263517
81.6725,11.4783,-20.5634,25.1,84.99999999999999,104.0,8.0,460.05732604026,36.18054488684549,58.72506549867235,465.19932114035436
82.2742,5.7532,-20.5634,22.9,84.99999999999999,104.0,4.0,460.025973800531,36.660544886845486,58.68402619946893,465.20071695291614
82.4751,0.0,-20.5634,24.5,84.99999999999999,104.0,0.0,460.0291421726289,36.92646821288897,58.68054488684549,465.2244426628715
80.8398,0.0,-26.2664,23.8,84.99999999999999,107.99999999999997,0.0,459.9127244342274,36.96701309973447,58.71402619946894,465.11677138819823
80.6429,5.6391,-26.2664,24.7,84.99999999999999,107.99999999999997,4.0,459.90581228346804,36.616468212888975,58.687013099734465,465.07879700441134
80.0531,11.2507,-26.2664,25.5,84.99999999999999,107.99999999999997,8.0,460.02732604026005,36.29836533946351,58.76646821288898,465.18406014854526
79.0733,16.8075,-26.2664,24.7,84.99999999999999,107.99999999999997,12.0,459.84547938817315,35.91,58.76,464.97325795548585
77.7082,22.2825,-26.2664,24.8,84.99999999999999,107.99999999999997,16.0,459.80103929920335,35.591039299203416,58.752986900265526,464.90389468010244
75.9646,27.6488,-26.2664,25.9,84.99999999999999,107.99999999999997,19.999999999999996,459.6986477602709,35.39348131262344,58.8,464.79348669279847
73.8508,32.8805,-26.2664,25.1,84.99999999999999,107.99999999999997,24.0,459.47864776027086,35.093531787111026,58.75353178711103,464.54726478406815
71.3773,37.952,-26.2664,25.2,84.99999999999999,107.99999999999997,28.0,459.2838447276367,34.89,58.733531787111026,464.33672037002145
68.556,42.8386,-26.2664,24.8,84.99999999999999,107.99999999999997,32.0,459.0830878492407,34.595973800531056,58.779999999999994,464.1220220506679
65.4008,47.5164,-26.2664,24.7,84.99999999999999,107.99999999999997,35.99999999999999,458.7955603823788,34.428647760270955,58.79999999999998,463.8277029384746
61.9269,51.9628,-26.2664,26.0,84.99999999999999,107.99999999999997,39.99999999999999,458.51379425314906,34.463531787111016,58.792986900265525,463.55069825458696
58.1513,56.156,-26.2664,24.9,84.99999999999999,107.99999999999997,43.99999999999999,458.16163466053644,34.39706357422205,58.76298690026553,463.19362051606964
54.0924,60.0757,-26.2664,24.3,84.99999999999999,107.99999999999997,48.0,457.8795055876421,34.41402619946894,58.721846652086946,462.9105983995965
49.77,63.7026,-26.2664,25.3,84.99999999999999,107.99999999999997,52.0,457.4954793881731,34.62244201342003,58.68810287342545,462.542020329471
45.205,67.0192,-26.2664,26.7,84.99999999999999,107.99999999999997,56.0,457.2109083018587,34.63651868737655,58.67646821288897,462.26013349512397
40.4199,70.0093,-26.2664,25.0,84.99999999999999,107.99999999999997,59.999999999999986,456.84438961448205,34.82244201342003,58.628910226309,461.9055616728719
35.4378,72.6583,-26.2664,24.7,84.99999999999999,107.99999999999997,64.0,456.5260747495061,35.103481312623444,58.62810287342546,461.6119211772962
30.2831,74.9534,-26.2664,25.1,84.99999999999999,107.99999999999997,68.0,456.347820452618,35.36298690026552,58.59402619946894,461.45111765020926
24.9809,76.8832,-26.2664,25.5,84.99999999999999,107.99999999999997,71.99999999999999,456.15163466053644,35.58597380053105,58.544076673956525,461.2679094066893
19.5569,78.4385,-26.2664,25.5,84.99999999999999,107.99999999999997,75.99999999999999,456.02940463866685,35.98353178711102,58.48298690026553,461.1701336944399
14.0377,79.6117,-26.2664,25.0,84.99999999999999,107.99999999999997,79.99999999999999,455.87,36.258910226309006,58.42755798657997,461.02705452399937
8.4501,80.397,-26.2664,25.6,84.99999999999999,107.99999999999997,83.99999999999999,455.69701309973436,36.682986900265526,58.38054488684549,460.88360493429303
2.8213,80.7906,-26.2664,24.9,84.99999999999999,107.99999999999997,87.99999999999999,455.6714027142166,37.12592332604348,58.34298690026552,460.888994829338
-2.8213,80.7906,-26.2664,24.4,84.99999999999999,107.99999999999997,91.99999999999999,455.7089102263089,37.462442013420024,58.311897126574536,460.9493711545327
-8.4501,80.397,-26.2664,25.1,84.99999999999999,107.99999999999997,96.0,455.70085782737107,37.81999999999999,58.33407667395651,460.9734143375352
-14.0377,79.6117,-26.2664,25.0,84.99999999999999,107.99999999999997,100.0,455.8376589355551,38.065973800531054,58.376468212888966,461.1342556200316
-19.5569,78.4385,-26.2664,25.6,84.99999999999999,107.99999999999997,104.0,456.05810287342536,38.472986900265525,58.406468212888974,461.3897262040401
-24.9809,76.8832,-26.2664,26.0,84.99999999999999,107.99999999999997,107.99999999999997,456.21402619946895,38.797013099734464,58.46298690026553,461.5781263923707
-30.2831,74.9534,-26.2664,25.4,84.99999999999999,107.99999999999997,112.0,456.520262466038,39.12646821288897,58.554076673956516,461.9201342786586
-35.4378,72.6583,-26.2664,26.4,84.99999999999999,107.99999999999997,115.99999999999997,456.7632188465854,39.39457108631443,58.634076673956514,462.19316878289726
-40.4199,70.0093,-26.2664,24.3,84.99999999999999,107.99999999999997,119.99999999999997,457.1020785984068,39.629999999999995,58.699999999999996,462.55652320444483
-45.205,67.0192,-26.2664,24.5,84.99999999999999,107.99999999999997,124.0,457.43914217262886,39.80054488684549,58.83054488684548,462.920819554061
-49.77,63.7026,-26.2664,25.3,84.99999999999999,107.99999999999997,128.0,457.8290111752841,39.81,58.87462156080201,463.31248702972175
-54.0924,60.0757,-26.2664,25.0,84.99999999999999,107.99999999999997,131.99999999999997,458.1647225097771,39.78999999999999,58.96701309973447,463.6542523113158
-58.1513,56.156,-26.2664,26.3,84.99999999999999,107.99999999999997,136.0,458.56438961448214,39.67244201342003,59.05244201342003,464.0499897484743
-61.9269,51.9628,-26.2664,25.7,84.99999999999999,107.99999999999997,139.99999999999997,459.03288595129027,39.63402619946894,59.15592332604347,464.52284086157397
-65.4008,47.5164,-26.2664,24.2,84.99999999999999,107.99999999999997,143.99999999999997,459.40140271421654,39.49651868737655,59.24999999999999,464.8872834399883
-68.556,42.8386,-26.2664,24.7,84.99999999999999,107.99999999999997,147.99999999999997,459.76810287342545,39.35,59.30646821288897,465.2444390766161
-71.3773,37.952,-26.2664,24.7,84.99999999999999,107.99999999999997,151.99999999999997,460.17234106444477,39.107013099734466,59.39646821288897,465.6349239377124
-73.8508,32.8805,-26.2664,25.5,84.99999999999999,107.99999999999997,155.99999999999997,460.44947506792386,38.88054488684549,59.4894551131545,465.9017183169479
-75.9646,27.6488,-26.2664,25.7,84.99999999999999,107.99999999999997,159.99999999999997,460.65787092710553,38.61646821288897,59.59537843919799,466.0992542320166
-77.7082,22.2825,-26.2664,25.5,84.99999999999999,107.99999999999997,163.99999999999997,460.84891022630893,38.13,59.605923326043474,466.2493764632042
-79.0733,16.8075,-26.2664,23.8,84.99999999999999,107.99999999999997,167.99999999999997,461.04135223972906,37.74646821288897,59.67999999999999,466.41786708656923
-80.0531,11.2507,-26.2664,25.1,84.99999999999999,107.99999999999997,171.99999999999997,461.2410392992034,37.31,59.76701309973447,466.5912861259554
-80.6429,5.6391,-26.2664,25.5,84.99999999999999,107.99999999999997,175.99999999999997,461.34493450132754,36.89298690026552,59.779999999999994,466.6625006066561
-80.8398,0.0,-26.2664,24.6,84.99999999999999,107.99999999999997,180.0,461.46369330417394,36.537013099734466,59.842442013420026,466.75990769378257
-80.6429,-5.6391,-26.2664,24.9,84.99999999999999,107.99999999999997,183.99999999999997,461.50447013733924,36.08353178711102,59.82999999999999,466.7633513066099
-80.0531,-11.2507,-26.2664,26.8,84.99999999999999,107.99999999999997,188.0,461.3730373747531,35.727013099734464,59.813531787111025,466.6038551772603
