X (mm),Y (mm),RingNumber,Angle (deg)
229.4774217427832,151.54244590306968,3.0,10.899887084960938
238.15698604072065,137.49999999999997,3.0,241.58932495117188
245.97831877507895,122.962053872671,3.0,89.63835906982422
252.91323469404816,107.98099701611072,3.0,9.495879173278809
258.9367428711333,92.6108157360068,3.0,184.3359832763672
270.55120516760394,49.265052342985136,3.0,360.0
273.01978470639693,32.942330805100546,3.0,38.523338317871094
274.5044997757406,16.500897032295686,3.0,355.7494812011719
275.0,3.3677786976552216e-14,3.0,63.990386962890625
274.5044997757406,-16.50089703229562,3.0,93.87940216064453
273.01978470639693,-32.9423308051006,3.0,149.68019104003906
270.551205167604,-49.265052342985065,3.0,134.89991760253906
258.9367428711333,-92.61081573600684,3.0,347.6545104980469
252.91323469404819,-107.98099701611066,3.0,298.3611145019531
245.97831877507898,-122.96205387267095,3.0,251.51979064941406
238.15698604072062,-137.50000000000003,3.0,266.0776672363281
229.47742174278324,-151.54244590306962,3.0,335.45904541015625
219.97090388894762,-165.03878769028623,3.0,219.64816284179688
209.67169052814822,-177.9403894315971,3.0,304.2096862792969
177.94038943159717,-209.67169052814816,3.0,276.6388244628906
165.03878769028628,-219.9709038889476,3.0,82.42888641357422
151.54244590306968,-229.4774217427832,3.0,34.80122756958008
137.5000000000001,-238.1569860407206,3.0,175.70225524902344
122.96205387267091,-245.978318775079,3.0,257.2546691894531
107.98099701611063,-252.9132346940482,3.0,51.345436096191406
92.61081573600681,-258.9367428711333,3.0,228.7980194091797
49.26505234298503,-270.551205167604,3.0,99.8573226928711
32.94233080510057,-273.01978470639693,3.0,333.56103515625
16.500897032295704,-274.5044997757406,3.0,133.53927612304688
5.051668046482832e-14,-275.0,3.0,306.0411376953125
-16.5008970322956,-274.5044997757406,3.0,173.09620666503906
-32.94233080510046,-273.01978470639693,3.0,325.9906005859375
-49.26505234298517,-270.55120516760394,3.0,212.83554077148438
-92.61081573600673,-258.9367428711333,3.0,352.1131896972656
-107.98099701611054,-252.91323469404824,3.0,325.0634765625
-122.96205387267104,-245.97831877507895,3.0,205.70797729492188
-137.50000000000003,-238.15698604072062,3.0,117.84420013427734
-151.54244590306962,-229.4774217427833,3.0,4.923000812530518
-165.03878769028623,-219.97090388894765,3.0,134.26356506347656
-177.9403894315971,-209.67169052814825,3.0,56.85562515258789
-209.67169052814816,-177.9403894315972,3.0,123.1398696899414
-219.97090388894756,-165.0387876902863,3.0,207.22354125976562
-229.4774217427832,-151.5424459030697,3.0,262.8872985839844
-238.15698604072054,-137.5000000000001,3.0,231.46461486816406
-245.978318775079,-122.96205387267092,3.0,20.895854949951172
-252.9132346940482,-107.98099701611065,3.0,90.04843139648438
-258.9367428711333,-92.61081573600683,3.0,65.72620391845703
-270.55120516760394,-49.2650523429851,4.0,252.71302795410156
-273.01978470639693,-32.942330805100596,4.0,294.5701904296875
-274.5044997757406,-16.500897032295693,4.0,250.95346069335938
-275.0,0.0,4.0,150.77490234375
-274.5044997757406,16.500897032295693,4.0,244.38223266601562
-273.01978470639693,32.942330805100596,4.0,118.9030532836914
-270.55120516760394,49.2650523429851,4.0,190.54638671875
-258.9367428711333,92.6108157360068,4.0,266.5765686035156
-252.91323469404819,107.98099701611066,4.0,239.7578125
-245.97831877507898,122.96205387267098,4.0,40.813228607177734
-238.15698604072065,137.49999999999997,4.0,52.67947006225586
-229.47742174278324,151.54244590306962,4.0,194.30282592773438
-219.97090388894762,165.03878769028626,4.0,239.61082458496094
-209.6716905281482,177.94038943159717,4.0,122.29306030273438
-177.94038943159717,209.67169052814816,4.0,338.4590759277344
-165.03878769028626,219.9709038889476,4.0,76.29715728759766
-151.54244590306962,229.4774217427833,4.0,56.53822326660156
-137.50000000000003,238.15698604072062,4.0,187.07199096679688
-122.96205387267099,245.97831877507898,4.0,117.49688720703125
-107.98099701611065,252.91323469404819,4.0,85.2835922241211
-92.61081573600683,258.9367428711333,4.0,134.90228271484375
-49.26505234298512,270.55120516760394,4.0,110.19266510009766
