Fecha procesado,2026-05-11 13:01:00
Fecha y Hora,2026-05-08 17:32:21
Medidor,VGM_GAUSSMETER
Firmware,AL-PRG-0VGM-01 4.01
Muestras por punto,5
T estabilizacion (s),3
Velocidad (mm/min),1000
Eje rapido,Z
Sigma (automatico),1.0
Archivo origen,Measurement_Parallelepiped_170x170x170_5_R2.csv

X,Y,Z,T_robot (C),x axis (gauss),y axis (gauss),z axis (gauss),Magnitude (gauss)
-20.0,15.0,15.0,24.6,457.94026246603795,33.069455113154504,58.05701309973447,462.7888175172423
-20.0,15.0,20.0,22.5,457.9740261994689,33.04706357422205,58.052986900265516,462.8201231280603
-20.0,15.0,25.0,23.9,457.9829869002655,33.02407667395652,58.037013099734466,462.8253459133314
-20.0,15.0,30.0,20.5,458.0229869002655,33.025923326043475,58.06049441235791,462.8680040270508
-20.0,15.0,35.0,23.8,458.01778993289975,33.02701309973447,58.01651868737654,462.8574250564753
-20.0,15.0,40.0,23.5,458.01031294052564,33.01701309973447,58.0194551131545,462.84968087439967
-20.0,15.0,45.0,23.3,458.02620574685085,32.99000000000001,58.0305448868455,462.8648716317979
-20.0,15.0,50.0,23.1,457.98199807554954,32.9794551131545,57.990595361333064,462.81536725912105
-20.0,15.0,55.0,21.0,458.06298690026546,32.972986900265525,58.025973800531055,462.89948311552234
-20.0,15.0,60.0,22.4,458.0890111752841,32.949949525512416,58.00646821288897,462.9211506161889
-20.0,15.0,65.0,24.7,458.14267395973985,32.93298690026552,57.991897126574536,462.9712209862431
-20.0,15.0,70.0,24.1,458.23402619946893,32.93298690026552,58.029999999999994,463.0663940442543
-20.0,15.0,75.0,22.6,458.20412714844406,32.92,58.07597380053106,463.0416474451812
-20.0,15.0,80.0,22.6,458.29423819101936,32.89701309973447,58.05885975182143,463.1270381068812
-20.0,15.0,85.0,21.0,458.273037374753,32.87646821288897,58.00706357422205,463.09810879697915
-20.0,10.0,85.0,22.4,458.2758728515559,32.669999999999995,58.035973800531046,463.0899251687855
-20.0,10.0,80.0,22.3,458.2554289136856,32.662442013420026,58.021089773690996,463.06729543952105
-20.0,10.0,75.0,21.2,458.33457108631444,32.669455113154505,58.01189712657453,463.1449584724965
-20.0,10.0,70.0,22.6,458.1838142079185,32.69163466053648,58.0383653394635,463.00065057208224
-20.0,10.0,65.0,21.5,458.18158418604884,32.707013099734475,57.97891022630899,462.9920807359171
-20.0,10.0,60.0,21.6,458.147063574222,32.73348131262345,57.94701309973446,462.9557959327293
-20.0,10.0,55.0,21.8,458.13869823475846,32.743531787111024,58.02488402684006,462.9579817439817
-20.0,10.0,50.0,22.5,458.10810287342554,32.75244201342003,57.977013099734464,462.9223373570325
-20.0,10.0,45.0,22.8,458.144551131545,32.778910226309,58.026730678927024,462.9665086811723
-20.0,10.0,40.0,21.5,458.10750751209235,32.77407667395652,58.00999999999999,462.9274118485231
-20.0,10.0,35.0,22.7,458.07402619946885,32.78353178711102,57.988365339463506,462.8922379450441
-20.0,10.0,30.0,21.9,458.029505587642,32.809999999999995,58.00353178711102,462.8519566650207
-20.0,10.0,25.0,22.2,457.9738952021242,32.829455113154495,58.012492487907615,462.79942858034343
-20.0,10.0,20.0,22.2,458.00623626656903,32.83646821288898,58.017820452618025,462.83259780814547
-20.0,10.0,15.0,20.6,458.0337437786614,32.87597380053106,57.99896070079658,462.86025918802125
-20.0,10.0,10.0,21.5,457.9964682128889,32.87597380053106,58.037013099734466,462.82814244420325
-20.0,10.0,5.0,21.6,458.03108977369095,32.88298690026553,58.03646821288896,462.86283245620797
-20.0,10.0,0.0,22.2,458.01678115341457,32.90755798657996,58.04135223972904,462.85103193207993
-20.0,10.0,-5.0,21.7,457.96428866550696,32.90755798657996,58.037557986579955,462.7986119281145
-20.0,10.0,-10.0,22.6,457.9289102263091,32.91701309973447,58.05402619946894,462.7663411814128
-20.0,10.0,-15.0,22.8,457.9829869002655,32.95,58.05701309973447,462.82257460084145
-20.0,10.0,-20.0,22.0,457.992774908715,32.955973800531055,58.080544886845495,462.8356379667398
-20.0,10.0,-25.0,21.2,458.0645710863144,32.96298690026553,58.06244201342003,462.904911361327
-20.0,10.0,-30.0,21.7,458.04239153893246,32.99000000000001,58.083481312623434,462.8875277517192
-20.0,10.0,-35.0,22.1,458.05348131262343,32.98054488684549,58.119455113154494,462.9023429907188
-20.0,10.0,-40.0,22.8,458.1668316279021,33.007013099734465,58.11566086000543,463.0159160924294
-20.0,10.0,-45.0,21.6,458.1565186873765,33.02298690026553,58.139999999999986,463.00990581147556
-20.0,10.0,-50.0,21.2,458.186730678927,33.03999999999999,58.17163466053648,463.04498793240657
-20.0,10.0,-55.0,22.4,458.16108977369095,33.06348131262344,58.19298690026552,463.02397530095647
-20.0,10.0,-60.0,21.5,458.13488402684004,33.06054488684549,58.20651868737655,462.99953607774296
-20.0,10.0,-65.0,21.2,458.2162867410566,33.08298690026553,58.28542891368554,463.09161154209824
-20.0,10.0,-70.0,22.1,458.2640766739564,33.08836533946351,58.29542891368555,463.1405412214549
-20.0,10.0,-75.0,21.4,458.33971757919255,33.080544886845495,58.304076673956516,463.2159156563893
-20.0,10.0,-80.0,22.7,458.36358226159854,33.09353178711103,58.325428913685556,463.2431446311916
-20.0,10.0,-85.0,22.1,458.42732604026,33.09646821288898,58.29945511315449,463.30315770031217
-20.0,5.0,-85.0,22.4,458.4959233260435,33.27755798657997,58.254026199468946,463.3782894575444
-20.0,5.0,-80.0,22.9,458.33896070079646,33.27298690026553,58.31999999999999,463.2309542264544
-20.0,5.0,-75.0,21.9,458.32407667395637,33.2594551131545,58.31701309973447,463.21487954332076
-20.0,5.0,-70.0,21.5,458.2906458358206,33.262986900265524,58.27701309973447,463.1770208181397
-20.0,5.0,-65.0,22.8,458.2197375339619,33.23298690026552,58.28054488684549,463.1051513385635
-20.0,5.0,-60.0,22.2,458.2124924879076,33.22,58.26433913999456,463.0950117280482
-20.0,5.0,-55.0,21.4,458.18516644764753,33.217013099734466,58.22755798657997,463.06313308339173
-20.0,5.0,-50.0,23.0,458.12945511315445,33.19891022630901,58.219455113154496,463.00569136476383
-20.0,5.0,-45.0,23.1,458.1275579865799,33.2094551131545,58.16646821288897,462.99791070805145
-20.0,5.0,-40.0,22.6,458.1245710863144,33.19646821288897,58.20646821288897,462.9990508377387
-20.0,5.0,-35.0,22.2,458.158415813951,33.18402619946894,58.13950558764208,463.02323449901706
-20.0,5.0,-30.0,22.3,458.1667001592088,33.150544886845495,58.11999999999999,463.0265847238937
-20.0,5.0,-25.0,22.2,458.0675579865799,33.13999999999999,58.149455113154495,462.9314273299508
-20.0,5.0,-20.0,22.1,458.075711334493,33.1394551131545,58.12298690026552,462.93613210248236
-20.0,5.0,-15.0,23.0,458.13207859840674,33.112986900265525,58.11298690026552,462.98875859876375
-20.0,5.0,-10.0,22.2,458.05457108631435,33.1,58.05189712657453,462.90347034026627
-20.0,5.0,-5.0,21.7,458.0366196363517,33.06999999999999,58.07244201342002,462.88613972476855
-20.0,5.0,0.0,21.8,457.9824924879075,33.05298690026552,58.01407667395651,462.824044817031
-20.0,5.0,5.0,22.2,458.0140261994689,33.05353178711102,57.984076673956515,462.85152836172057
-20.0,5.0,10.0,21.8,458.0110392992033,33.03298690026553,58.05,462.8553692499304
-20.0,5.0,15.0,22.2,458.0221795473819,33.0294551131545,58.02701309973446,462.8632585458504
-20.0,5.0,20.0,22.2,458.03438961448205,33.012986900265524,58.03298690026553,462.87491500637043
-20.0,5.0,25.0,22.6,458.1000809942057,32.99189712657454,57.96542891368555,462.92995197119814
-20.0,5.0,30.0,21.8,458.07896070079653,32.98298690026553,58.0284158139511,462.91630853045325
-20.0,5.0,35.0,21.4,458.11805239893783,32.959999999999994,57.977013099734464,462.94691443162543
-20.0,5.0,40.0,22.8,457.9964682128889,32.95298690026553,57.985923326043476,462.82721564867234
-20.0,5.0,45.0,22.1,458.11885975182145,32.942986900265524,58.085428913685554,462.9600923387532
-20.0,5.0,50.0,22.3,458.02805239893786,32.92646821288898,58.01049441235792,462.85966183639806
-20.0,5.0,55.0,22.8,458.0260242750186,32.91,58.02701309973446,462.85855427166587
-20.0,5.0,60.0,22.2,458.0870130997344,32.898910226309006,57.96353178711102,462.9101650233557
-20.0,5.0,65.0,22.2,458.1079214015931,32.88646821288897,58.032391538932444,462.93859842330437
-20.0,5.0,70.0,22.3,458.18891022630896,32.87836533946351,57.971089773690984,463.0104875824274
-20.0,5.0,75.0,21.5,458.237396469517,32.86,58.03298690026553,463.0649184420341
-20.0,5.0,80.0,22.0,458.2594551131544,32.85646821288897,58.014076673956524,463.084127126337
-20.0,5.0,85.0,22.7,458.3367001592088,32.83755798657996,58.01402619946893,463.15922009955403
-20.0,0.0,85.0,22.2,458.3414027142166,32.48298690026552,58.010544886845494,463.13843416204105
-20.0,0.0,80.0,20.8,458.31836533946347,32.508910226309,57.968910226309,463.1122410435358
-20.0,0.0,75.0,21.3,458.26615527236333,32.50353178711102,57.94950558764208,463.05776512720496
-20.0,0.0,70.0,21.6,458.22194760106214,32.512986900265524,57.93353178711101,463.01267983265376
-20.0,0.0,65.0,22.0,458.17874870924607,32.52646821288898,57.93054488684548,462.97050114889754
-20.0,0.0,60.0,21.5,458.13085782737113,32.538960700796586,57.92651868737654,462.92348009619246
-20.0,0.0,55.0,22.1,458.11891022630897,32.55891022630901,57.950544886845485,462.91606603654196
-20.0,0.0,50.0,21.9,458.088415813951,32.55353178711103,57.962391538932444,462.8869926533497
-20.0,0.0,45.0,22.9,458.06189712657437,32.56646821288898,57.96755798657996,462.86230590747505
-20.0,0.0,40.0,21.3,458.07646821288887,32.59940463866692,58.00054488684549,462.88317653632686
-20.0,0.0,35.0,22.2,458.04625622133847,32.62646821288897,58.002936425777946,462.85548489830336
-20.0,0.0,30.0,21.3,458.04727556577245,32.618102873425464,57.96999999999999,462.85177777371456
-20.0,0.0,25.0,20.9,458.0929364257779,32.64293642577795,57.98244201342003,462.9002735833376
-20.0,0.0,20.0,21.6,458.01085782737107,32.64348131262344,57.99353178711102,462.82047544281636
-20.0,0.0,15.0,22.8,458.00329984079116,32.669999999999995,57.98701309973447,462.8140504060809
-20.0,0.0,10.0,21.5,457.9476084610675,32.6894551131545,58.00298690026552,462.76231378555286
-20.0,0.0,5.0,23.3,458.0218466520869,32.69701309973447,57.96353178711102,462.83137068857746
-20.0,0.0,0.0,21.2,458.0898485765373,32.720494412357915,57.98239153893244,462.90268723786653
-20.0,0.0,-5.0,20.3,457.99207859840675,32.72701309973447,58.04,462.8136158815116
-20.0,0.0,-10.0,22.2,458.02215959261247,32.72407667395652,58.07999999999999,462.8481935495088
-20.0,0.0,-15.0,21.8,457.95896070079647,32.742442013420025,58.043531787111014,462.78237734109666
-20.0,0.0,-20.0,22.6,458.00217954738196,32.75597380053105,58.05298690026553,462.827289145547
-20.0,0.0,-25.0,21.5,458.050494412358,32.769999999999996,58.06348131262344,462.8774094655592
-20.0,0.0,-30.0,21.4,458.10158418604885,32.787013099734466,58.03298690026553,462.92534736211644
-20.0,0.0,-35.0,21.3,457.9937132589433,32.797013099734464,58.078910226309006,462.82506983314437
-20.0,0.0,-40.0,21.8,458.098910226309,32.809999999999995,58.09782045261801,462.932462019976
-20.0,0.0,-45.0,21.7,458.1454289136855,32.83646821288897,58.10755798657996,462.98159355892835
-20.0,0.0,-50.0,22.1,458.1426234852523,32.83701309973446,58.11353178711102,462.97960587917186
-20.0,0.0,-55.0,22.6,458.2019476010621,32.86592332604347,58.167557986579965,463.04714501182485
-20.0,0.0,-60.0,21.2,458.16945511315447,32.839999999999996,58.190000000000005,463.01597304918636
-20.0,0.0,-65.0,23.4,458.20179617759936,32.85298690026552,58.18054488684548,463.04770874282224
-20.0,0.0,-70.0,21.3,458.28207859840677,32.87701309973446,58.279999999999994,463.1413606609071
-20.0,0.0,-75.0,22.5,458.29059536133303,32.88891022630901,58.24999999999999,463.1468586879536
-20.0,0.0,-80.0,23.0,458.38064583582064,32.879999999999995,58.2510392992034,463.2354632973402
-20.0,0.0,-85.0,22.6,458.4724924879075,32.90353178711102,58.258910226309006,463.3290077179465
-20.0,-5.0,-85.0,21.9,458.46163466053645,32.626518687376546,58.292442013420015,463.3028911772048
-20.0,-5.0,-80.0,21.4,458.34005047448755,32.62646821288897,58.331897126574525,463.187541412102
-20.0,-5.0,-75.0,22.2,458.30909169814123,32.619949525512425,58.33,463.15620857354617
-20.0,-5.0,-70.0,23.0,458.22,32.598365339463506,58.349999999999994,463.06904919547924
-20.0,-5.0,-65.0,21.9,458.1591421726289,32.58945511315451,58.28646821288896,463.0001992630928
-20.0,-5.0,-60.0,20.8,458.0929364257779,32.56298690026553,58.25542891368555,462.92891626790407
-20.0,-5.0,-55.0,21.8,458.02194760106204,32.55,58.273481312623446,462.8600280954953
-20.0,-5.0,-50.0,22.2,458.116468212889,32.542986900265525,58.236468212888965,462.94841038084644
-20.0,-5.0,-45.0,22.6,458.0110897736909,32.54,58.22163466053647,462.8420558875662
-20.0,-5.0,-40.0,21.7,458.09244201341994,32.53701309973447,58.138910226308994,462.91195224748043
-20.0,-5.0,-35.0,23.1,458.03696262524693,32.52298690026553,58.15348131262344,462.85789525150625
-20.0,-5.0,-30.0,21.6,458.03090830185863,32.50054488684549,58.145428913685556,462.84931595641785
-20.0,-5.0,-25.0,22.0,458.04542891368556,32.50646821288897,58.139999999999986,462.86341940619775
-20.0,-5.0,-20.0,21.2,458.0346215608019,32.4894551131545,58.148910226309,462.8526493414551
-20.0,-5.0,-15.0,22.2,457.950595361333,32.47402619946893,58.13950558764208,462.7672333683302
-20.0,-5.0,-10.0,22.6,457.99493450132763,32.45,58.12597380053104,462.80772612299313
-20.0,-5.0,-5.0,22.2,457.9672755657726,32.438910226309005,58.136468212888964,462.78089558891156
-20.0,-5.0,0.0,22.2,457.9548030326343,32.43239153893245,58.063531787111025,462.7589387199196
-20.0,-5.0,5.0,23.1,457.9803634150131,32.40701309973446,58.07891022630899,462.78438563208834
-20.0,-5.0,10.0,21.4,458.00940463866687,32.39994952551242,58.0894551131545,462.8139542646321
-20.0,-5.0,15.0,22.5,458.12207859840674,32.39999999999999,58.04701309973447,462.9201385002877
-20.0,-5.0,20.0,21.8,458.1604944123578,32.397013099734465,58.02298690026552,462.9549352872144
-20.0,-5.0,25.0,22.7,458.10755798657993,32.37298690026552,58.050544886845486,462.9043213526226
-20.0,-5.0,30.0,22.1,458.15815334791296,32.35,58.06755798657996,462.9549192628744
-20.0,-5.0,35.0,22.2,458.1124924879076,32.3394551131545,58.02547938817314,462.9037182705776
-20.0,-5.0,40.0,21.7,458.1845206118268,32.32348131262344,58.025923326043475,462.9739411136408
-20.0,-5.0,45.0,22.7,458.1405953613331,32.30701309973446,58.033481312623444,462.93026814707827
-20.0,-5.0,50.0,22.9,458.2047830778649,32.29054488684549,58.06810287342545,462.9969838949724
-20.0,-5.0,55.0,22.2,458.14978800844943,32.2794551131545,58.10950558764208,462.94697980895126
-20.0,-5.0,60.0,22.4,458.27158418604876,32.27,58.06244201342003,463.06095165210434
-20.0,-5.0,65.0,22.2,458.2743896144822,32.24646821288897,58.08108977369097,463.0644273511307
-20.0,-5.0,70.0,23.4,458.3205448868454,32.23049441235791,58.074026199468946,463.1081074160293
-20.0,-5.0,75.0,21.9,458.26077683316527,32.21646821288898,58.10158418604891,463.0514382795681
-20.0,-5.0,80.0,22.1,458.3595560621297,32.20646821288897,58.07298690026552,463.1449136455445
-20.0,-5.0,85.0,22.5,458.4953983939673,32.17651868737656,58.08597380053106,463.27889986015754
-20.0,-10.0,85.0,21.5,458.433198891816,32.010544886845494,58.07407667395651,463.2043514602045
-20.0,-10.0,80.0,22.5,458.35319889181596,32.029999999999994,58.024076673956515,463.1202536147883
-20.0,-10.0,75.0,22.4,458.35112029340917,32.04348131262344,58.033481312623444,463.12030739551716
-20.0,-10.0,70.0,22.0,458.3820785984068,32.047013099734464,58.029999999999994,463.1507550774483
-20.0,-10.0,65.0,22.1,458.33135223972903,32.06651868737655,57.99701309973447,463.0977689377452
-20.0,-10.0,60.0,22.5,458.2913017652414,32.09,57.99407667395652,463.0593896067159
-20.0,-10.0,55.0,22.2,458.18701309973443,32.107013099734466,57.97999999999999,462.95559145931344
-20.0,-10.0,50.0,22.3,458.2075579865799,32.10999999999999,58.002936425777946,462.9790048479929
-20.0,-10.0,45.0,22.2,458.14597380053095,32.129999999999995,58.012986900265524,462.92070256008986
-20.0,-10.0,40.0,21.3,458.0898990510248,32.147013099734465,57.976468212888975,462.8618119160974
-20.0,-10.0,35.0,21.9,458.07506549867225,32.169999999999995,58.00646821288897,462.8524871772277
-20.0,-10.0,30.0,22.6,458.02423819101944,32.179455113154496,58.05,462.8083000572086
-20.0,-10.0,25.0,21.3,458.03976805368,32.20293642577795,58.048910226309,462.82516592291495
-20.0,-10.0,20.0,21.6,457.9948030326342,32.22646821288897,58.01999999999999,462.7786784828983
-20.0,-10.0,15.0,22.9,457.9783653394635,32.23298690026552,58.06537843919798,462.7685563397832
-20.0,-10.0,10.0,22.8,457.9581733026824,32.22999999999999,58.0194551131545,462.74260509094796
-20.0,-10.0,5.0,21.8,457.9217356095116,32.26,58.01597380053106,462.7081982844602
-20.0,-10.0,0.0,23.4,458.0091421726288,32.26353178711102,58.04249248790761,462.79827217838016
-20.0,-10.0,-5.0,21.3,457.930595361333,32.26597380053105,58.061897126574536,462.72314306852905
-20.0,-10.0,-10.0,21.7,457.963531787111,32.27402619946894,58.07994952551241,462.7585652918099
-20.0,-10.0,-15.0,22.2,458.0121290728943,32.277063574222055,58.02054488684548,462.7994196623699
-20.0,-10.0,-20.0,22.6,458.0836933041739,32.30701309973446,58.0994551131545,462.8822310815833
-20.0,-10.0,-25.0,22.8,457.9759738005311,32.314026199468934,58.1,462.7761865824177
-20.0,-10.0,-30.0,20.7,458.00433913999456,32.3294551131545,58.10701309973447,462.8062157213852
-20.0,-10.0,-35.0,21.8,458.1008073528835,32.327013099734465,58.130050474487575,462.90440507893265
-20.0,-10.0,-40.0,21.6,458.1286782799891,32.35,58.11592332604347,462.93181885306643
-20.0,-10.0,-45.0,24.1,458.06329984079116,32.35999999999999,58.171897126574535,462.87484904274
-20.0,-10.0,-50.0,21.8,458.0640766739564,32.37348131262345,58.16646821288897,462.8758782393224
-20.0,-10.0,-55.0,21.5,458.11999999999995,32.37701309973447,58.22239153893244,462.9384972691006
-20.0,-10.0,-60.0,21.2,458.1696065366172,32.387013099734475,58.23891022630901,462.9903645172209
-20.0,-10.0,-65.0,21.8,458.19262348525234,32.381089773690995,58.25999999999999,463.015380728578
-20.0,-10.0,-70.0,21.6,458.2216346605365,32.414026199468935,58.29999999999999,463.05142863988016
-20.0,-10.0,-75.0,22.6,458.30511597315984,32.432986900265526,58.28706357422204,463.1337385103246
-20.0,-10.0,-80.0,20.6,458.33701309973446,32.45353178711103,58.3105448868455,463.1696977865068
-20.0,-10.0,-85.0,22.2,458.38389520212417,32.49701309973447,58.369505587642074,463.2265648941369
-20.0,-15.0,-85.0,22.5,458.2974570376048,32.44108977369099,58.3394551131545,463.1333236291032
-20.0,-15.0,-80.0,22.4,458.25511597315995,32.41542891368555,58.3794551131545,463.09466864404874
-20.0,-15.0,-75.0,22.6,458.15267395973984,32.38646821288897,58.323481312623436,462.98421620200844
-20.0,-15.0,-70.0,23.3,458.1750654986723,32.35994952551242,58.32646821288896,463.0048961643878
-20.0,-15.0,-65.0,21.5,458.08506549867235,32.34701309973447,58.30298690026552,462.911973026071
-20.0,-15.0,-60.0,21.9,458.11298690026547,32.332986900265524,58.245973800531054,462.93144662309095
-20.0,-15.0,-55.0,23.3,458.0584357687204,32.3205448868455,58.22293642577794,462.8736960842663
-20.0,-15.0,-50.0,21.4,458.0984158139511,32.327013099734465,58.198365339463514,462.9106221241717
-20.0,-15.0,-45.0,23.1,458.0869626252468,32.293531787111014,58.183531787111015,462.8950862708862
-20.0,-15.0,-40.0,22.1,458.0543391399944,32.292936425777945,58.14646821288896,462.8581025688206
-20.0,-15.0,-35.0,21.9,458.0642886655069,32.28701309973447,58.16049441235791,462.86929783236775
-20.0,-15.0,-30.0,21.8,458.00651868737646,32.2705448868455,58.14353178711102,462.8088477072395
-20.0,-15.0,-25.0,22.2,458.0561047978757,32.2594551131545,58.10402619946894,462.8521853112381
-20.0,-15.0,-20.0,21.6,458.01641773840134,32.237557986579965,58.10348131262344,462.8113153365011
-20.0,-15.0,-15.0,20.5,458.01999999999987,32.22950558764208,58.05597380053105,462.8083377861204
-20.0,-15.0,-10.0,22.2,457.97397572498136,32.227013099734464,58.08402619946894,462.7661363088454
-20.0,-15.0,-5.0,22.5,457.946538642146,32.21646821288897,58.06,462.73523388481516
-20.0,-15.0,0.0,22.4,457.986730678927,32.20054488684549,58.056468212888966,462.7734586926264
-20.0,-15.0,5.0,23.4,458.0143391399945,32.1894551131545,58.02646821288897,462.796247706903
-20.0,-15.0,10.0,22.2,457.95646821288886,32.17755798657996,58.03108977369099,462.7387269251673
-20.0,-15.0,15.0,21.7,457.9700504744875,32.173531787111024,58.08755798657997,462.7589736267738
-20.0,-15.0,20.0,22.7,458.009243121604,32.14407667395652,57.99701309973447,462.78435796657664
-20.0,-15.0,25.0,22.2,457.97602427501846,32.1594551131545,58.02054488684548,462.75550022975824
-20.0,-15.0,30.0,22.2,458.00353178711094,32.139455113154504,58.04244201342002,462.78408008413476
-20.0,-15.0,35.0,22.3,458.0253784391979,32.12244201342003,58.03592332604347,462.80370241775546
-20.0,-15.0,40.0,22.0,458.14239153893243,32.107013099734466,57.988102873425454,462.91244451846177
-20.0,-15.0,45.0,22.2,458.0951664476475,32.08353178711103,58.05,462.87183651053175
-20.0,-15.0,50.0,21.7,458.0751159731599,32.072986900265526,58.05592332604347,462.8520050683241
-20.0,-15.0,55.0,22.2,458.04940463866683,32.06244201342003,58.03841581395108,462.82363270245196
-20.0,-15.0,60.0,22.4,458.09239153893236,32.05,57.999999999999986,462.860499163472
-20.0,-15.0,65.0,22.4,458.1729869002654,32.03651868737655,57.96353178711102,462.9347637323782
-20.0,-15.0,70.0,22.2,458.1538447276367,32.01407667395652,58.01755798657996,462.92103384781245
-20.0,-15.0,75.0,23.4,458.2090916981412,31.998910226309007,58.01592332604347,462.9744586150302
-20.0,-15.0,80.0,21.8,458.20506549867235,31.955973800531048,58.03298690026551,462.96964682228275
-20.0,-15.0,85.0,22.7,458.20389520212416,31.95298690026553,58.029999999999994,462.9679080133392
-20.0,-20.0,85.0,22.2,458.2034813126234,31.81,58.029999999999994,462.9576517209837
-20.0,-20.0,80.0,21.8,457.98277490871504,31.824026199468943,58.00701309973446,462.73729515285885
-20.0,-20.0,75.0,21.7,457.9984662884386,31.83994952551242,57.96054488684549,462.7480980748913
-20.0,-20.0,70.0,21.9,458.02168513502403,31.8694551131545,57.986468212888965,462.7763571304619
-20.0,-20.0,65.0,20.5,458.02701309973435,31.88298690026552,57.92298690026552,462.77461252125215
-20.0,-20.0,60.0,22.0,457.98044393787035,31.897013099734465,57.931089773690985,462.7305021679259
-20.0,-20.0,55.0,22.5,457.9362867410566,31.907557986579967,57.988960700796575,462.6947746992749
-20.0,-20.0,50.0,22.3,457.923037374753,31.918910226309006,57.99,462.6825748702393
-20.0,-20.0,45.0,22.1,457.9513522397289,31.937557986579964,57.96945511315449,462.7093108577549
-20.0,-20.0,40.0,20.7,457.9210392992034,31.96,57.95597380053106,462.67917041080466
-20.0,-20.0,35.0,21.7,457.9251664476475,31.965973800531057,57.967063574222045,462.6850570383052
-20.0,-20.0,30.0,22.2,457.9343391399945,31.994026199468937,57.96244201342003,462.6954952884185
-20.0,-20.0,25.0,22.3,457.908647760271,32.00701309973447,57.91244201342003,462.66470529008825
-20.0,-20.0,20.0,21.9,457.8463672639137,32.017557986579966,57.956468212888964,462.60930842763867
-20.0,-20.0,15.0,22.4,457.8894551131545,32.03108977369099,57.96810287342545,462.6543469661296
-20.0,-20.0,10.0,22.6,457.80521692213506,32.05298690026552,57.962986900265534,462.5718522140664
-20.0,-20.0,5.0,21.1,457.82511597315994,32.042986900265525,57.968910226309,462.5915956631225
-20.0,-20.0,0.0,21.3,457.81940463866687,32.06999999999999,58.00298690026552,462.59208667362196
-20.0,-20.0,-5.0,22.1,457.87571133449296,32.103481312623444,58.03994952551241,462.6547700860566
-20.0,-20.0,-10.0,21.3,457.8860242750186,32.1,58.02646821288897,462.6630439527717
-20.0,-20.0,-15.0,23.5,457.88158418604894,32.09298690026553,58.02701309973446,462.6582315210475
-20.0,-20.0,-20.0,22.1,457.88516644764746,32.10407667395652,58.02646821288897,462.6624778444201
-20.0,-20.0,-25.0,22.1,457.91597380053116,32.12701309973447,58.029999999999994,462.6950020611842
-20.0,-20.0,-30.0,22.1,457.864359094764,32.139455113154504,58.04407667395652,462.6465505557797
-20.0,-20.0,-35.0,21.7,457.904621560802,32.14,58.05348131262344,462.6876146378423
-20.0,-20.0,-40.0,21.4,457.9580523989379,32.15,58.06706357422205,462.7428920352652
-20.0,-20.0,-45.0,22.1,458.0005448868455,32.15836533946351,58.10836533946351,462.7907104732963
-20.0,-20.0,-50.0,22.8,458.09836533946344,32.169999999999995,58.158910226309004,462.8946749157959
-20.0,-20.0,-55.0,22.8,457.9937132589433,32.17298690026552,58.154076673956524,462.7907076688125
-20.0,-20.0,-60.0,22.7,458.0844701373393,32.18646821288897,58.2,462.8872330460478
-20.0,-20.0,-65.0,22.1,458.12194760106206,32.19646821288898,58.249455113154504,462.9312372914073
-20.0,-20.0,-70.0,22.0,458.08646821288886,32.202936425777956,58.24701309973446,462.8962691675548
-20.0,-20.0,-75.0,23.1,458.18968705947424,32.235923326043476,58.32353178711103,463.0103437726458
-20.0,-20.0,-80.0,22.7,458.34701309973445,32.239999999999995,58.35298690026552,463.1700261217588
-20.0,-20.0,-85.0,23.5,458.35005047448755,32.293531787111014,58.29353178711102,463.1692744704309
-20.0,-25.0,-85.0,21.3,458.20800192445034,32.0,58.34108977369099,463.01431487976583
-20.0,-25.0,-80.0,21.1,458.15638769003186,31.952986900265522,58.35135223972903,462.9612826805631
-20.0,-25.0,-75.0,22.4,458.033037374753,31.93054488684549,58.37054488684549,462.8400841909654
-20.0,-25.0,-70.0,22.2,458.0019476010621,31.90701309973447,58.29,462.7975427671507
-20.0,-25.0,-65.0,21.8,458.0351464928781,31.90701309973447,58.2794551131545,462.8290697395585
-20.0,-25.0,-60.0,23.4,457.88999999999993,31.882986900265525,58.24,462.67880279269593
-20.0,-25.0,-55.0,22.6,457.9156608600054,31.869999999999997,58.207557986579964,462.69922105793154
-20.0,-25.0,-50.0,21.9,457.96130176524133,31.84999999999999,58.23,462.74583662580307
-20.0,-25.0,-45.0,21.8,457.8719476010621,31.84298690026552,58.205973800531055,462.6539004491245
-20.0,-25.0,-40.0,21.8,457.88924312160395,31.838910226308997,58.145923326043466,462.6631858818167
-20.0,-25.0,-35.0,21.8,457.82896070079664,31.836468212888974,58.15298690026553,462.6042453869877
-20.0,-25.0,-30.0,22.3,457.81885975182144,31.836468212888974,58.16402619946894,462.5956365947054
-20.0,-25.0,-25.0,21.9,457.85407667395646,31.819999999999997,58.12891022630901,462.62494326512433
-20.0,-25.0,-20.0,22.3,457.77212907289436,31.810544886845488,58.15298690026553,462.546216941995
-20.0,-25.0,-15.0,22.4,457.7343391399946,31.796468212888968,58.100544886845505,462.50125830627655
-20.0,-25.0,-10.0,22.4,457.74031294052554,31.782442013420027,58.05353178711102,462.5003029882076
-20.0,-25.0,-5.0,21.8,457.7704138895008,31.773531787111022,58.124076673956516,462.5383415934201
-20.0,-25.0,0.0,21.3,457.78254296239515,31.75891022630901,58.10244201342003,462.54662336655616
