Fecha procesado,2026-06-02 14:10:08
Fecha y Hora,2026-06-01 16:23:35
Medidor,VGM_GAUSSMETER
Firmware,AL-PRG-0VGM-01 4.01
Muestras por punto,5
T estabilizacion (s),3
Velocidad (mm/min),1000
Radio maximo (mm),100
Paso radial (mm),100
Resol theta (deg),3
Resol phi (deg),3
Sentido cascarones,adentro_afuera
Sigma (automatico),1.0
Archivo origen,Measurement_Spherical_100_100_6_6.csv

X,Y,Z,T_robot (C),radio,theta_deg,phi_deg,x axis (gauss),y axis (gauss),z axis (gauss),Magnitude (gauss)
-15.4508,-97.5528,15.6434,20.0,100.0,80.99999999999999,260.99999999999994,452.9275579865798,35.117013099734464,53.3994551131545,457.4145594524898
-10.3242,-98.2278,15.6434,21.6,100.0,80.99999999999999,263.99999999999994,452.72212907289435,35.6494551131545,53.33353178711102,457.2446559721021
-5.1692,-98.6335,15.6434,20.6,100.0,80.99999999999999,266.99999999999994,452.5537132589432,36.07755798657996,53.34244201342003,457.1125350443673
0.0,-98.7688,15.6434,20.1,100.0,80.99999999999999,270.0,452.5196870594742,36.43701309973446,53.35646821288896,457.108997723943
5.1692,-98.6335,15.6434,21.8,100.0,80.99999999999999,273.0,452.46571133449294,36.93054488684549,53.33348131262344,457.09249097747374
10.3242,-98.2278,15.6434,21.3,100.0,80.99999999999999,276.0,452.4108073528835,37.44,53.313481312623445,457.0772576921317
15.4508,-97.5528,15.6434,21.6,100.0,80.99999999999999,278.99999999999994,452.4281028734254,37.867063574222044,53.349505587642085,457.1337577994288
20.5352,-96.6105,15.6434,20.9,100.0,80.99999999999999,282.0,452.41950558764205,38.400544886845495,53.3205448868455,457.16637167534884
25.5633,-95.4034,15.6434,20.7,100.0,80.99999999999999,284.99999999999994,452.6418466520869,38.789455113154496,53.36298690026551,457.42417026159063
30.5212,-93.9347,15.6434,21.8,100.0,80.99999999999999,287.99999999999994,452.7349345013276,39.397013099734465,53.33298690026552,457.564698213057
35.3956,-92.2087,15.6434,20.9,100.0,80.99999999999999,291.0,452.86815334791305,39.67999999999999,53.34239153893245,457.72205261691477
40.1729,-90.2298,15.6434,20.6,100.0,80.99999999999999,294.0,453.2364682128889,40.15701309973446,53.37244201342003,458.1315306608586
44.8401,-88.0037,15.6434,21.3,100.0,80.99999999999999,296.99999999999994,453.52244201341995,40.35651868737655,53.36999999999998,458.4316861980424
49.3844,-85.5363,15.6434,22.0,100.0,80.99999999999999,300.0,453.8559738005311,40.76701309973448,53.349999999999994,458.79561551032975
53.7934,-82.8345,15.6434,21.0,100.0,80.99999999999999,303.0,454.3630979428408,41.112986900265525,53.419999999999995,459.33625903479134
58.0549,-79.9057,15.6434,20.8,100.0,80.99999999999999,305.99999999999994,454.5753279647104,41.28353178711102,53.419999999999995,459.561481404873
62.1572,-76.7578,15.6434,21.7,100.0,80.99999999999999,309.0,454.9134813126234,41.49651868737656,53.39054488684549,459.91171633962165
66.0892,-73.3995,15.6434,23.3,100.0,80.99999999999999,311.99999999999994,455.43176612922974,41.64,53.43,460.44190523842354
69.8401,-69.8401,15.6434,22.6,100.0,80.99999999999999,314.99999999999994,455.80755798658,41.76353178711102,53.50298690026551,460.8332584702112
73.3995,-66.0892,15.6434,22.0,100.0,80.99999999999999,318.0,456.3264177384014,41.76706357422204,53.531089773690994,461.35004573310067
76.7578,-62.1572,15.6434,19.7,100.0,80.99999999999999,321.0,456.80078739811415,41.70922316683463,53.609999999999985,461.82318127690155
79.9057,-58.0549,15.6434,21.8,100.0,80.99999999999999,323.99999999999994,457.23059536133303,41.61999999999999,53.647063574222045,462.24457721493684
82.8345,-53.7934,15.6434,21.0,100.0,80.99999999999999,327.0,457.65267395973996,41.61054488684549,53.67298690026552,462.6642378129914
85.5363,-49.3844,15.6434,20.9,100.0,80.99999999999999,329.99999999999994,458.11592332604357,41.4505448868455,53.74298690026553,463.11624406540955
88.0037,-44.8401,15.6434,20.5,100.0,80.99999999999999,332.99999999999994,458.5065186873765,41.14999999999999,53.79999999999998,463.4824594079236
90.2298,-40.1729,15.6434,21.3,100.0,80.99999999999999,335.99999999999994,458.9328859512903,40.9715841860489,53.85755798657996,463.8951401670127
92.2087,-35.3956,15.6434,20.5,100.0,80.99999999999999,339.0,459.2815841860488,40.6705448868455,53.97189712657453,464.2269191605341
93.9347,-30.5212,15.6434,21.3,100.0,80.99999999999999,341.99999999999994,459.5989607007965,40.41,54.04891022630901,464.52713319450345
95.4034,-25.5633,15.6434,22.7,100.0,80.99999999999999,345.0,459.78635717031364,39.99353178711102,54.056468212888966,464.6773919402632
96.6105,-20.5352,15.6434,21.9,100.0,80.99999999999999,347.99999999999994,460.0586982347586,39.652986900265525,54.092936425777935,464.9219407198767
97.5528,-15.4508,15.6434,21.5,100.0,80.99999999999999,351.0,460.31010094897516,39.31407667395652,54.19353178711102,465.1536569220348
98.2278,-10.3242,15.6434,21.0,100.0,80.99999999999999,353.99999999999994,460.44376373343084,38.79999999999999,54.21054488684548,465.24475573394284
98.6335,-5.1692,15.6434,20.3,100.0,80.99999999999999,356.99999999999994,460.6705448868454,38.36054488684549,54.220544886845495,465.43393711480167
99.3159,-5.2049,10.4528,21.6,100.0,83.99999999999999,356.99999999999994,460.69457108631434,38.42244201342003,54.152442013420014,465.45489454370824
98.9074,-10.3956,10.4528,21.0,100.0,83.99999999999999,353.99999999999994,460.6383852942328,38.75353178711102,54.14298690026552,465.4256345141886
98.2278,-15.5578,10.4528,20.7,100.0,83.99999999999999,351.0,460.42782045261794,39.225378439197975,54.11407667395652,465.2534163815687
97.2789,-20.6773,10.4528,21.8,100.0,83.99999999999999,347.99999999999994,460.2264177384014,39.83054488684549,54.03293642577795,465.0961041646089
96.0634,-25.7401,10.4528,21.1,100.0,83.99999999999999,345.0,459.9607768331653,40.192986900265524,53.999999999999986,464.86061612157874
94.5847,-30.7324,10.4528,20.8,100.0,83.99999999999999,341.99999999999994,459.605711334493,40.467013099734466,53.98298690026552,464.5311097388135
92.8466,-35.6405,10.4528,20.9,100.0,83.99999999999999,339.0,459.25547938817317,40.852442013420024,53.919455113154505,464.2109703639285
90.8541,-40.4508,10.4528,20.1,100.0,83.99999999999999,335.99999999999994,458.9797175791925,41.15950558764207,53.787063574222046,463.9499264546033
88.6125,-45.1503,10.4528,20.7,100.0,83.99999999999999,332.99999999999994,458.5594551131545,41.339999999999996,53.73054488684548,463.54367747550015
86.1281,-49.7261,10.4528,21.5,100.0,83.99999999999999,329.99999999999994,458.1372450460543,41.47353178711102,53.69353178711103,463.13365726651574
83.4076,-54.1655,10.4528,20.5,100.0,83.99999999999999,327.0,457.63511597315994,41.74,53.6405448868455,462.6547687288279
80.4585,-58.4565,10.4528,20.9,100.0,83.99999999999999,323.99999999999994,457.25968705947423,41.73348131262344,53.628365339463514,462.28141476938305
77.2889,-62.5873,10.4528,20.7,100.0,83.99999999999999,321.0,456.67896070079655,41.88999999999999,53.57402619946894,461.71487037995763
73.9074,-66.5465,10.4528,21.4,100.0,83.99999999999999,318.0,456.30701309973443,41.95054488684549,53.53298690026552,461.3477203875277
70.3233,-70.3233,10.4528,21.3,100.0,83.99999999999999,314.99999999999994,455.8610897736909,41.82348131262344,53.47054488684549,460.88787782850244
66.5465,-73.9074,10.4528,21.7,100.0,83.99999999999999,311.99999999999994,455.4464682128889,41.85999999999999,53.41701309973447,460.47488780181186
62.5873,-77.2889,10.4528,20.9,100.0,83.99999999999999,309.0,454.9881533479131,41.54,53.353531787111024,459.9852069807271
58.4565,-80.4585,10.4528,21.3,100.0,83.99999999999999,305.99999999999994,454.5149345013276,41.309999999999995,53.34,459.4948284635488
54.1655,-83.4076,10.4528,20.5,100.0,83.99999999999999,303.0,454.1743391399945,41.160544886845486,53.34402619946894,459.1449726609259
49.7261,-86.1281,10.4528,20.4,100.0,83.99999999999999,300.0,453.75010094897505,40.891089773690986,53.31298690026553,458.6976236109284
45.1503,-88.6125,10.4528,20.9,100.0,83.99999999999999,296.99999999999994,453.413531787111,40.53054488684549,53.29,458.3299902651867
40.4508,-90.8541,10.4528,20.4,100.0,83.99999999999999,294.0,453.12389520212423,40.31,53.36298690026551,458.03249761786947
35.6405,-92.8466,10.4528,19.7,100.0,83.99999999999999,291.0,452.88158418604877,39.73298690026552,53.301402714216614,457.7351625931582
30.7324,-94.5847,10.4528,21.0,100.0,83.99999999999999,287.99999999999994,452.69815334791303,39.38298690026553,53.323531787111015,457.52599570302897
25.7401,-96.0634,10.4528,20.5,100.0,83.99999999999999,284.99999999999994,452.49189712657443,38.79054488684549,53.27298690026553,457.26538735301256
20.6773,-97.2789,10.4528,19.7,100.0,83.99999999999999,282.0,452.36912221785946,38.484076673956515,53.29646821288897,457.1207284925626
15.5578,-98.2278,10.4528,20.1,100.0,83.99999999999999,278.99999999999994,452.269505587642,38.01,53.27701309973447,456.9802029730822
10.3956,-98.9074,10.4528,22.2,100.0,83.99999999999999,276.0,452.2846520805202,37.55353178711102,53.28054488684549,456.9578653669525
5.2049,-99.3159,10.4528,21.3,100.0,83.99999999999999,273.0,452.3210897736909,37.07244201342003,53.26760846106754,456.95314018185644
0.0,-99.4522,10.4528,21.3,100.0,83.99999999999999,270.0,452.44103929920334,36.602936425777955,53.29407667395651,457.0371184112537
-5.2049,-99.3159,10.4528,20.9,100.0,83.99999999999999,266.99999999999994,452.4810392992035,36.07,53.269999999999996,457.031540186547
-10.3956,-98.9074,10.4528,21.1,100.0,83.99999999999999,263.99999999999994,452.7881028734255,35.582936425777945,53.29353178711102,457.3001333902501
-15.5578,-98.2278,10.4528,21.2,100.0,83.99999999999999,260.99999999999994,453.0218666068563,35.13646821288897,53.3683653394635,457.50580918873817
-20.6773,-97.2789,10.4528,21.2,100.0,83.99999999999999,258.0,453.27999999999986,34.63999999999999,53.39597380053105,457.7267940792923
-25.7401,-96.0634,10.4528,21.2,100.0,83.99999999999999,254.99999999999997,453.48108977369094,34.24701309973447,53.42701309973447,457.89999172018656
-30.7324,-94.5847,10.4528,23.0,100.0,83.99999999999999,252.0,453.8948335523524,34.13646821288897,53.5605448868455,458.3170849489937
-35.6405,-92.8466,10.4528,22.6,100.0,83.99999999999999,249.0,454.2014027142166,33.69,53.58353178711102,458.5903675464001
-40.4508,-90.8541,10.4528,20.2,100.0,83.99999999999999,245.99999999999997,454.6899495255124,33.40402619946894,53.71407667395652,459.06860184375876
-45.1503,-88.6125,10.4528,18.8,100.0,83.99999999999999,242.99999999999997,455.148153347913,33.076518687376556,53.71646821288897,459.49902779196174
-49.7261,-86.1281,10.4528,20.9,100.0,83.99999999999999,239.99999999999994,455.57438961448213,32.877557986579966,53.830000000000005,459.92024003273536
-54.1655,-83.4076,10.4528,21.1,100.0,83.99999999999999,236.99999999999997,456.0220785984067,32.80298690026552,53.95597380053106,460.37313043612136
-58.4565,-80.4585,10.4528,20.1,100.0,83.99999999999999,233.99999999999997,456.510857827371,32.7394551131545,54.018910226309,460.86015004275043
-62.5873,-77.2889,10.4528,21.3,100.0,83.99999999999999,231.0,456.97244201341994,32.749455113154504,54.08108977369099,461.32537740842633
-66.5465,-73.9074,10.4528,21.3,100.0,83.99999999999999,228.0,457.3809282566281,32.78701309973447,54.21999999999999,461.7489687707997
-70.3233,-70.3233,10.4528,21.6,100.0,83.99999999999999,224.99999999999997,457.9564682128888,32.91651868737655,54.32054488684548,462.3400756773339
-73.9074,-66.5465,10.4528,20.9,100.0,83.99999999999999,221.99999999999997,458.3805448868454,32.908910226309004,54.408365339463515,462.7699109946077
-77.2889,-62.5873,10.4528,21.3,100.0,83.99999999999999,219.0,458.7557418542111,33.082442013420035,54.48108977369099,463.16246371733087
-80.4585,-58.4565,10.4528,20.9,100.0,83.99999999999999,215.99999999999994,459.22217954738187,33.231634660536486,54.53054488684549,463.64095165991915
-83.4076,-54.1655,10.4528,21.3,100.0,83.99999999999999,212.99999999999997,459.57,33.452986900265536,54.57298690026552,464.0063557019083
-86.1281,-49.7261,10.4528,21.7,100.0,83.99999999999999,209.99999999999997,460.01049441235784,33.79348131262345,54.58348131262344,464.4685250702507
-88.6125,-45.1503,10.4528,21.5,100.0,83.99999999999999,207.0,460.2667506336964,34.134026199468934,54.622986900265516,464.7518522624669
-90.8541,-40.4508,10.4528,21.8,100.0,83.99999999999999,204.0,460.55940463866693,34.46348131262344,54.634076673956514,465.06728446465104
-92.8466,-35.6405,10.4528,21.0,100.0,83.99999999999999,200.99999999999997,460.7116346605365,34.739999999999995,54.723794253149066,465.24914999282333
-94.5847,-30.7324,10.4528,21.4,100.0,83.99999999999999,197.99999999999997,461.01293642577787,35.06755798657996,54.74353178711103,465.5743930325066
-96.0634,-25.7401,10.4528,21.1,100.0,83.99999999999999,194.99999999999997,461.1046720352895,35.57353178711102,54.71999999999999,465.7008408158402
-97.2789,-20.6773,10.4528,21.8,100.0,83.99999999999999,192.0,461.3083653394635,35.8594551131545,54.70755798657996,465.9229822127636
-98.2278,-15.5578,10.4528,19.5,100.0,83.99999999999999,188.99999999999997,461.36298690026547,36.29999999999999,54.74298690026553,466.0153326836974
-98.9074,-10.3956,10.4528,21.4,100.0,83.99999999999999,186.0,461.403531787111,36.67701309973447,54.7194551131545,466.08222579649845
-99.3159,-5.2049,10.4528,20.8,100.0,83.99999999999999,182.99999999999997,461.4103129405256,37.172442013420024,54.668910226308995,466.1222555064788
-99.4522,0.0,10.4528,22.2,100.0,83.99999999999999,180.0,461.4002824208074,37.5894551131545,54.662936425777936,466.14506794815856
-99.3159,5.2049,10.4528,20.7,100.0,83.99999999999999,176.99999999999997,461.38569137972354,37.975923326043464,54.66701309973447,466.162428005151
-98.9074,10.3956,10.4528,20.8,100.0,83.99999999999999,173.99999999999997,461.26711404870963,38.46353178711102,54.58810287342546,466.0758036582494
-98.2278,15.5578,10.4528,21.3,100.0,83.99999999999999,170.99999999999997,461.1542886655069,38.96402619946894,54.57999999999999,466.00477432346395
-97.2789,20.6773,10.4528,22.1,100.0,83.99999999999999,167.99999999999997,461.0218971265746,39.323531787111015,54.59646821288898,465.9058962105103
-96.0634,25.7401,10.4528,21.2,100.0,83.99999999999999,164.99999999999997,460.71914217262884,39.95298690026552,54.533481312623444,465.6525203524727
-94.5847,30.7324,10.4528,21.4,100.0,83.99999999999999,161.99999999999997,460.5762362665691,40.23298690026552,54.45239153893245,465.52575180402704
-92.8466,35.6405,10.4528,20.9,100.0,83.99999999999999,159.0,460.24433913999457,40.529999999999994,54.39999999999999,465.2170381772472
-90.8541,40.4508,10.4528,21.2,100.0,83.99999999999999,155.99999999999997,460.0319476010621,40.84298690026553,54.35999999999999,465.029624854763
-88.6125,45.1503,10.4528,20.3,100.0,83.99999999999999,152.99999999999997,459.6664177384013,41.14298690026552,54.30646821288897,464.68823253584486
-86.1281,49.7261,10.4528,22.8,100.0,83.99999999999999,150.0,459.2737637334308,41.40999999999999,54.21353178711102,464.3127019398708
-83.4076,54.1655,10.4528,21.3,100.0,83.99999999999999,147.0,458.8895055876421,41.60999999999999,54.10701309973447,463.9380770157214
-80.4585,58.4565,10.4528,22.1,100.0,83.99999999999999,143.99999999999997,458.5051159731599,41.832986900265524,54.020050474487576,463.56780088766385
-77.2889,62.5873,10.4528,20.1,100.0,83.99999999999999,141.0,458.1255904307484,41.92353178711102,53.959455113154505,463.1935469338225
-73.9074,66.5465,10.4528,22.3,100.0,83.99999999999999,138.0,457.72701309973445,41.827013099734465,53.9,462.78367251454523
-70.3233,70.3233,10.4528,21.1,100.0,83.99999999999999,135.0,457.3819476010621,42.045973800531044,53.80999999999999,462.45175532608334
-66.5465,73.9074,10.4528,20.9,100.0,83.99999999999999,131.99999999999997,456.86402619946887,42.059999999999995,53.787013099734466,461.9381179480429
-62.5873,77.2889,10.4528,20.7,100.0,83.99999999999999,129.0,456.5532998407911,41.99,53.68298690026552,461.6123252016235
-58.4565,80.4585,10.4528,21.6,100.0,83.99999999999999,126.0,456.12000000000006,41.722986900265525,53.605973800531046,461.1505854522826
-54.1655,83.4076,10.4528,20.8,100.0,83.99999999999999,122.99999999999999,455.74462156080193,41.67298690026552,53.505428913685556,460.7630940537943
-49.7261,86.1281,10.4528,19.5,100.0,83.99999999999999,119.99999999999997,455.3564682128889,41.4394551131545,53.43,460.34933092532117
-45.1503,88.6125,10.4528,21.2,100.0,83.99999999999999,116.99999999999999,455.00999999999993,41.288910226309,53.419999999999995,459.9919245026766
-40.4508,90.8541,10.4528,20.7,100.0,83.99999999999999,114.0,454.69509601839053,40.98787092710559,53.33163466053648,459.6432303013668
-35.6405,92.8466,10.4528,20.5,100.0,83.99999999999999,110.99999999999999,454.35711404870955,40.54298690026553,53.35701309973446,459.2723502676733
-30.7324,94.5847,10.4528,21.7,100.0,83.99999999999999,107.99999999999997,454.1410392992034,40.19597380053106,53.27108977369099,459.0180921175224
-25.7401,96.0634,10.4528,22.6,100.0,83.99999999999999,104.99999999999999,453.95402619946884,39.78462156080201,53.24,458.7936045930068
-20.6773,97.2789,10.4528,20.6,100.0,83.99999999999999,102.0,453.78249248790763,39.387013099734475,53.262986900265524,458.59222961471386
-15.5578,98.2278,10.4528,23.2,100.0,83.99999999999999,98.99999999999999,453.6813017652415,39.03244201342003,53.24348131262344,458.4595111928891
-10.3956,98.9074,10.4528,21.3,100.0,83.99999999999999,96.0,453.59267395973984,38.64353178711102,53.20651868737656,458.3345612647583
-5.2049,99.3159,10.4528,20.9,100.0,83.99999999999999,93.0,453.54966710470495,38.116468212888975,53.256518687376555,458.2536660655447
0.0,99.4522,10.4528,22.6,100.0,83.99999999999999,90.0,453.59896070079645,37.58891022630901,53.32706357422205,458.26708263881807
5.2049,99.3159,10.4528,20.8,100.0,83.99999999999999,86.99999999999999,453.6095560621296,37.182986900265526,53.36999999999998,458.2494525536366
10.3956,98.9074,10.4528,20.5,100.0,83.99999999999999,83.99999999999999,453.708910226309,36.807557986579965,53.410544886845486,458.3222205488079
15.5578,98.2278,10.4528,22.0,100.0,83.99999999999999,80.99999999999999,453.78587285155584,36.36054488684549,53.50891022630899,458.3742042237149
20.6773,97.2789,10.4528,19.7,100.0,83.99999999999999,77.99999999999999,453.97547938817297,35.92701309973447,53.58945511315451,458.53714773757946
25.7401,96.0634,10.4528,20.2,100.0,83.99999999999999,75.0,454.25745703760475,35.62402619946894,53.61701309973446,458.7959160788911
30.7324,94.5847,10.4528,22.0,100.0,83.99999999999999,71.99999999999999,454.465973800531,35.31298690026553,53.65,458.98219016241063
35.6405,92.8466,10.4528,21.8,100.0,83.99999999999999,69.0,454.690595361333,34.845973800531056,53.75810287342546,459.1815686900995
40.4508,90.8541,10.4528,21.2,100.0,83.99999999999999,65.99999999999999,455.08607474950617,34.60189712657453,53.790544886845495,459.55853754978256
45.1503,88.6125,10.4528,22.1,100.0,83.99999999999999,63.0,455.37326932107294,34.35,53.858910226309,459.8320553451315
49.7261,86.1281,10.4528,22.8,100.0,83.99999999999999,59.999999999999986,455.8175885062981,34.32999999999999,53.88298690026552,460.2733961125616
54.1655,83.4076,10.4528,21.6,100.0,83.99999999999999,57.0,456.12750751209234,34.180544886845496,53.8894551131545,460.5699579112257
58.4565,80.4585,10.4528,22.4,100.0,83.99999999999999,53.999999999999986,456.53869823475844,33.80646821288898,53.96244201342003,460.9581384756848
62.5873,77.2889,10.4528,20.9,100.0,83.99999999999999,51.0,456.9183148649759,33.78,53.999999999999986,461.3365743782399
66.5465,73.9074,10.4528,20.9,100.0,83.99999999999999,48.0,457.2959738005311,33.69,54.067013099734474,461.7118859848671
70.3233,70.3233,10.4528,20.9,100.0,83.99999999999999,45.0,457.6897375339619,33.773531787111025,54.071089773690986,462.10846134062126
73.9074,66.5465,10.4528,20.8,100.0,83.99999999999999,41.99999999999999,458.0529364257779,33.86407667395652,54.08348131262345,462.4762601562919
77.2889,62.5873,10.4528,20.3,100.0,83.99999999999999,38.99999999999999,458.453531787111,33.902986900265525,54.140050474487566,462.8824887530476
80.4585,58.4565,10.4528,21.1,100.0,83.99999999999999,35.99999999999999,458.77,34.012986900265524,54.16597380053104,463.2070259566854
83.4076,54.1655,10.4528,21.3,100.0,83.99999999999999,32.99999999999999,459.1605953613331,34.20646821288897,54.19646821288897,463.61168230203594
86.1281,49.7261,10.4528,19.3,100.0,83.99999999999999,29.999999999999993,459.40353178711104,34.41407667395652,54.26592332604348,463.8757636762457
88.6125,45.1503,10.4528,21.1,100.0,83.99999999999999,26.999999999999993,459.74542891368543,34.56,54.308910226309,464.23023462178537
90.8541,40.4508,10.4528,20.5,100.0,83.99999999999999,24.0,459.96724504605436,35.00646821288897,54.29353178711102,464.4815463782335
92.8466,35.6405,10.4528,21.7,100.0,83.99999999999999,20.999999999999996,460.2156608600054,35.23298690026552,54.28701309973446,464.7439054554847
94.5847,30.7324,10.4528,20.9,100.0,83.99999999999999,17.999999999999996,460.3938142079184,35.57755798657997,54.2794551131545,464.94568074193865
96.0634,25.7401,10.4528,20.9,100.0,83.99999999999999,14.999999999999996,460.5794551131545,35.94701309973447,54.31999999999999,465.1626431938863
97.2789,20.6773,10.4528,20.5,100.0,83.99999999999999,12.0,460.7449345013276,36.35298690026553,54.34592332604347,465.3610573601574
98.2278,15.5578,10.4528,21.0,100.0,83.99999999999999,8.999999999999998,460.798910226309,36.7805448868455,54.31293642577794,465.44423856259925
98.9074,10.3956,10.4528,20.2,100.0,83.99999999999999,6.0,460.83493450132755,37.23,54.28402619946894,465.5122611245245
99.3159,5.2049,10.4528,20.5,100.0,83.99999999999999,3.0,460.8610392992034,37.51,54.269999999999996,465.5589442207527
99.4522,0.0,10.4528,20.9,100.0,83.99999999999999,0.0,460.78462156080195,37.9694551131545,54.24244201342003,465.5173353421981
99.863,0.0,5.2336,21.9,100.0,86.99999999999999,0.0,460.84189712657457,37.98353178711102,54.15810287342546,465.5653583988948
99.7261,5.2264,5.2336,21.0,100.0,86.99999999999999,3.0,460.9283148649759,37.5894551131545,54.222986900265525,465.62647142141367
99.3159,10.4385,5.2336,21.6,100.0,86.99999999999999,6.0,460.9253784391979,37.187013099734465,54.21407667395651,465.5902109604618
98.6335,15.622,5.2336,19.7,100.0,86.99999999999999,8.999999999999998,460.8709083018586,36.757013099734465,54.217013099734466,465.502477587876
97.6807,20.7627,5.2336,20.5,100.0,86.99999999999999,12.0,460.8578709271055,36.397013099734465,54.266468212888974,465.46704430104114
96.4602,25.8464,5.2336,21.2,100.0,86.99999999999999,14.999999999999996,460.72457108631437,35.87701309973447,54.27402619946895,465.29556240257386
94.9753,30.8593,5.2336,20.9,100.0,86.99999999999999,17.999999999999996,460.5765186873764,35.60597380053106,54.209999999999994,465.1206714783458
93.2301,35.7877,5.2336,21.6,100.0,86.99999999999999,20.999999999999996,460.3879214015932,35.38298690026553,54.1994551131545,464.91566425431046
91.2293,40.6179,5.2336,21.3,100.0,86.99999999999999,24.0,460.1113721944984,35.007013099734465,54.19353178711102,464.61263938514395
88.9785,45.3368,5.2336,21.3,100.0,86.99999999999999,26.999999999999993,459.8675579865799,34.642936425777954,54.19755798657997,464.3443541429675
86.4839,49.9315,5.2336,21.2,100.0,86.99999999999999,29.999999999999993,459.5329364257779,34.41646821288897,54.168960700796575,463.9927685295874
83.7521,54.3893,5.2336,21.4,100.0,86.99999999999999,32.99999999999999,459.2838447276366,34.22646821288897,54.11701309973448,463.72594521006107
80.7908,58.698,5.2336,20.6,100.0,86.99999999999999,35.99999999999999,458.891947601062,33.974571086314434,54.09542891368556,463.3167453081644
77.6081,62.8458,5.2336,21.9,100.0,86.99999999999999,38.99999999999999,458.5399999999999,33.87646821288897,54.05651868737655,462.95642765942614
74.2126,66.8214,5.2336,21.0,100.0,86.99999999999999,41.99999999999999,458.1960543233882,33.807013099734476,53.989999999999995,462.60291658424177
70.6138,70.6138,5.2336,20.7,100.0,86.99999999999999,45.0,457.72488402684,33.85244201342003,53.94701309973447,462.13454481356297
66.8214,74.2126,5.2336,21.7,100.0,86.99999999999999,48.0,457.3296870594743,33.80054488684549,53.952442013420026,461.73995441132854
62.8458,77.6081,5.2336,21.4,100.0,86.99999999999999,51.0,456.9994046386669,33.70054488684549,53.904076673956524,461.3998613435401
58.698,80.7908,5.2336,21.8,100.0,86.99999999999999,53.999999999999986,456.56836533946347,33.828910226309006,53.898910226309006,460.98173490869806
54.3893,83.7521,5.2336,21.1,100.0,86.99999999999999,57.0,456.17135223972906,34.13701309973447,53.784621560802016,460.59789815416343
49.9315,86.4839,5.2336,21.4,100.0,86.99999999999999,59.999999999999986,455.7567811534145,34.33054488684549,53.76701309973447,460.1996540385663
45.3368,88.9785,5.2336,21.2,100.0,86.99999999999999,63.0,455.3896365849868,34.370544886845494,53.76542891368555,459.838859613993
40.6179,91.2293,5.2336,20.3,100.0,86.99999999999999,65.99999999999999,455.04732604026,34.64298690026553,53.69353178711103,459.51191587763657
35.7877,93.2301,5.2336,21.3,100.0,86.99999999999999,69.0,454.7077699781304,34.95646821288898,53.72402619946893,459.20298533381106
30.8593,94.9753,5.2336,21.6,100.0,86.99999999999999,71.99999999999999,454.468647760271,35.28,53.607013099734466,458.977278359751
25.8464,96.4602,5.2336,18.8,100.0,86.99999999999999,75.0,454.262371584163,35.71836533946351,53.580544886845495,458.80385640288904
20.7627,97.6807,5.2336,21.5,100.0,86.99999999999999,77.99999999999999,453.97917269234705,36.03,53.53054488684549,458.5420039367282
15.622,98.6335,5.2336,21.0,100.0,86.99999999999999,80.99999999999999,453.7248840268401,36.49646821288898,53.43348131262344,458.3158294259215
10.4385,99.3159,5.2336,22.6,100.0,86.99999999999999,83.99999999999999,453.69896070079653,36.8805448868455,53.37836533946351,458.31448964488
5.2264,99.7261,5.2336,21.6,100.0,86.99999999999999,86.99999999999999,453.62511597315995,37.18244201342003,53.309999999999995,458.2578269225133
0.0,99.863,5.2336,20.1,100.0,86.99999999999999,90.0,453.58641773840145,37.6694551131545,53.28701309973446,458.2566223966315
-5.2264,99.7261,5.2336,20.7,100.0,86.99999999999999,93.0,453.60293642577795,38.10755798657996,53.20407667395653,458.29955671429263
-10.4385,99.3159,5.2336,21.2,100.0,86.99999999999999,96.0,453.57544886845494,38.7094551131545,53.169999999999995,458.3188394899098
-15.622,98.6335,5.2336,20.1,100.0,86.99999999999999,98.99999999999999,453.68587285155587,39.148102873425465,53.179999999999986,458.466528313318
-20.7627,97.6807,5.2336,20.6,100.0,86.99999999999999,102.0,453.7556608600054,39.467013099734466,53.202986900265536,458.565592582593
-25.8464,96.4602,5.2336,19.8,100.0,86.99999999999999,104.99999999999999,453.9310897736909,39.97,53.223531787111014,458.7851125516436
-30.8593,94.9753,5.2336,21.1,100.0,86.99999999999999,107.99999999999997,454.1875075120923,40.29701309973447,53.269999999999996,459.07279830633297
-35.7877,93.2301,5.2336,21.1,100.0,86.99999999999999,110.99999999999999,454.40108977369096,40.6994551131545,53.347557986579965,459.32859477410847
-40.6179,91.2293,5.2336,21.2,100.0,86.99999999999999,114.0,454.69795144996266,41.160544886845486,53.347557986579965,459.663332724404
-45.3368,88.9785,5.2336,21.5,100.0,86.99999999999999,116.99999999999999,454.8983653394635,41.268365339463514,53.43836533946351,459.88178878540236
-49.9315,86.4839,5.2336,20.9,100.0,86.99999999999999,119.99999999999997,455.2440766739565,41.68701309973446,53.44706357422204,460.26249577019365
-54.3893,83.7521,5.2336,21.3,100.0,86.99999999999999,122.99999999999999,455.6814027142166,41.75402619946894,53.546468212888975,460.71266939550935
-58.698,80.7908,5.2336,20.5,100.0,86.99999999999999,126.0,456.06810287342546,41.94701309973447,53.65244201342002,461.1249840342183
-62.8458,77.6081,5.2336,20.7,100.0,86.99999999999999,129.0,456.4551159731599,41.940544886845494,53.71244201342003,461.51414781187515
