Fecha y Hora,2025-10-03 13:33:54
X,Y,Z,Gauss
196.95090598105867,-41.86320739312974,-116.24999999999994,445.64
172.78117192349416,0.0,-155.57286597843455,445.61
169.005488768941,35.92322559608764,-155.57286597843455,445.63
157.84345477687336,70.27643385486472,-155.57286597843455,445.46
139.7829043941263,101.55822473044019,-155.57286597843455,445.03
115.61317033656178,128.4014338548647,-155.57286597843455,444.56
86.39058596174709,149.63288418139254,-155.57286597843455,444.16
53.39231843237922,164.32465945095234,-155.57286597843455,443.72
18.060550382747074,171.8346585853049,-155.57286597843455,443.43
-18.060550382747092,171.8346585853049,-155.57286597843455,443.37
-53.392318432379206,164.32465945095237,-155.57286597843455,443.44
-86.39058596174704,149.63288418139254,-155.57286597843455,443.74
-115.61317033656178,128.4014338548647,-155.57286597843455,444.07
-139.7829043941263,101.5582247304402,-155.57286597843455,444.46
-157.84345477687336,70.27643385486475,-155.57286597843455,444.8
-169.005488768941,35.92322559608763,-155.57286597843455,445.06
-172.78117192349416,2.1159590914903567e-14,-155.57286597843455,444.99
-169.00548876894098,-35.92322559608767,-155.57286597843455,444.78
-157.84345477687336,-70.27643385486472,-155.57286597843455,444.41
-139.78290439412632,-101.55822473044017,-155.57286597843455,443.93
-115.61317033656175,-128.40143385486473,-155.57286597843455,443.35
-86.39058596174715,-149.63288418139248,-155.57286597843455,442.81
-53.39231843237924,-164.32465945095234,-155.57286597843455,442.49
-18.06055038274706,-171.8346585853049,-155.57286597843455,442.35
18.060550382746992,-171.8346585853049,-155.57286597843455,442.3
53.392318432379184,-164.32465945095237,-155.57286597843455,442.59
86.39058596174709,-149.63288418139254,-155.57286597843455,443.05
115.6131703365617,-128.40143385486476,-155.57286597843455,443.58
139.7829043941263,-101.55822473044023,-155.57286597843455,444.26
157.8434547768734,-70.2764338548647,-155.57286597843455,444.84
169.00548876894098,-35.92322559608773,-155.57286597843455,445.29
136.66007115800002,0.0,-188.09645119217527,445.18
133.67372071930888,28.413226461735093,-188.09645119217527,445.26
124.84518724750554,55.584658585304915,-188.09645119217527,445.16
110.56032001931162,80.32677440391238,-188.09645119217527,444.94
91.44343627899727,101.5582247304402,-188.09645119217527,444.64
68.33003557900003,118.35109330581707,-188.09645119217527,444.31
42.230284440311614,129.9714511921753,-188.09645119217527,444.0
14.284867228193914,135.91143298921727,-188.09645119217527,443.88
-14.284867228193926,135.91143298921727,-188.09645119217527,443.81
-42.23028444031159,129.9714511921753,-188.09645119217527,443.91
-68.33003557899998,118.3510933058171,-188.09645119217527,444.02
-91.44343627899727,101.5582247304402,-188.09645119217527,444.21
-110.5603200193116,80.3267744039124,-188.09645119217527,444.48
-124.84518724750552,55.58465858530494,-188.09645119217527,444.71
-133.67372071930888,28.41322646173509,-188.09645119217527,444.8
-136.66007115800002,1.6736031871489426e-14,-188.09645119217527,444.76
-133.67372071930888,-28.413226461735114,-188.09645119217527,444.63
-124.84518724750554,-55.584658585304915,-188.09645119217527,444.39
-110.56032001931163,-80.32677440391235,-188.09645119217527,444.08
-91.44343627899725,-101.55822473044022,-188.09645119217527,443.66
-68.33003557900007,-118.35109330581705,-188.09645119217527,443.29
-42.23028444031163,-129.9714511921753,-188.09645119217527,443.11
-14.2848672281939,-135.9114329892173,-188.09645119217527,442.91
14.284867228193848,-135.9114329892173,-188.09645119217527,442.99
42.23028444031158,-129.9714511921753,-188.09645119217527,443.14
68.33003557900003,-118.35109330581707,-188.09645119217527,443.5
91.44343627899721,-101.55822473044024,-188.09645119217527,443.91
110.5603200193116,-80.32677440391241,-188.09645119217527,444.3
124.84518724750555,-55.58465858530491,-188.09645119217527,444.72
133.67372071930888,-28.413226461735164,-188.09645119217527,445.0
94.5662695151236,0.0,-212.39931890190468,444.9
92.49976963656458,19.66143298921728,-212.39931890190468,444.97
86.39058596174712,38.463567010782754,-212.39931890190468,444.93
76.50571913237651,55.584658585304936,-212.39931890190468,444.8
63.277185261749864,70.27643385486475,-212.39931890190468,444.57
47.283134757561804,81.89679174122296,-212.39931890190468,444.39
29.222584374814712,89.93786684408202,-212.39931890190468,444.28
9.884866829370614,94.04822559608768,-212.39931890190468,444.12
-9.884866829370623,94.04822559608768,-212.39931890190468,444.06
-29.2225843748147,89.93786684408204,-212.39931890190468,443.99
-47.283134757561776,81.89679174122297,-212.39931890190468,444.07
-63.277185261749864,70.27643385486475,-212.39931890190468,444.12
-76.5057191323765,55.58465858530494,-212.39931890190468,444.21
-86.3905859617471,38.463567010782775,-212.39931890190468,444.31
-92.49976963656458,19.661432989217275,-212.39931890190468,444.42
-94.5662695151236,1.1581027926900203e-14,-212.39931890190468,444.47
-92.49976963656457,-19.661432989217293,-212.39931890190468,444.37
-86.39058596174712,-38.463567010782754,-212.39931890190468,444.22
